dive,time_UTC,dateTime_UTC,latitude,longitude,label
33,739513.845185185,18-Sep-2024 20:17:04,44.28724,-125.567268333333,start
33,739514.074444445,19-Sep-2024 01:47:12,44.2734166666667,-125.601083333333,stop
34,739514.079594907,19-Sep-2024 01:54:37,44.2723233333333,-125.599251666667,start
34,739514.313599537,19-Sep-2024 07:31:35,44.2705,-125.626516666667,stop
35,739514.318668981,19-Sep-2024 07:38:53,44.2699383333333,-125.62666,start
35,739514.54625,19-Sep-2024 13:06:36,44.2673166666667,-125.65425,stop
36,739514.55125,19-Sep-2024 13:13:48,44.2672283333333,-125.653108333333,start
36,739514.775138889,19-Sep-2024 18:36:12,44.2681,-125.677366666667,stop
37,739514.780081019,19-Sep-2024 18:43:19,44.2674233333333,-125.675993333333,start
37,739515.009849537,20-Sep-2024 00:14:11,44.27545,-125.698133333333,stop
38,739515.014872685,20-Sep-2024 00:21:25,44.2745033333333,-125.697575,start
38,739515.234849537,20-Sep-2024 05:38:11,44.2643166666667,-125.722583333333,stop
39,739515.23994213,20-Sep-2024 05:45:31,44.26394,-125.721875,start
39,739515.466388889,20-Sep-2024 11:11:36,44.2485833333333,-125.749066666667,stop
40,739515.473078704,20-Sep-2024 11:21:14,44.2478433333333,-125.747265,start
40,739515.702210648,20-Sep-2024 16:51:11,44.2261333333333,-125.77695,stop
41,739515.707326389,20-Sep-2024 16:58:33,44.2252683333333,-125.775618333333,start
41,739515.949791667,20-Sep-2024 22:47:42,44.21975,-125.805883333333,stop
42,739515.954965278,20-Sep-2024 22:55:09,44.2191816666667,-125.805795,start
42,739516.186597222,21-Sep-2024 04:28:42,44.1979166666667,-125.83455,stop
43,739516.191805556,21-Sep-2024 04:36:12,44.197445,-125.832455,start
43,739516.424085648,21-Sep-2024 10:10:41,44.1957,-125.857416666667,stop
44,739516.431574074,21-Sep-2024 10:21:28,44.1943933333333,-125.857535,start
44,739516.656736111,21-Sep-2024 15:45:42,44.1884,-125.88135,stop
45,739516.661701389,21-Sep-2024 15:52:51,44.188655,-125.881086666667,start
45,739516.894236111,21-Sep-2024 21:27:42,44.1937333333333,-125.910033333333,stop
46,739516.899421296,21-Sep-2024 21:35:10,44.1935716666667,-125.909196666667,start
46,739517.136875,22-Sep-2024 03:17:06,44.1800166666667,-125.932533333333,stop
47,739517.142233796,22-Sep-2024 03:24:49,44.1793383333333,-125.93221,start
47,739517.37818287,22-Sep-2024 09:04:35,44.1838666666667,-125.953866666667,stop
48,739517.382997685,22-Sep-2024 09:11:31,44.18374,-125.95446,start
48,739517.618518519,22-Sep-2024 14:50:40,44.1897333333333,-125.975666666667,stop
49,739517.623344907,22-Sep-2024 14:57:37,44.1903233333333,-125.97469,start
49,739517.862164352,22-Sep-2024 20:41:31,44.2011666666667,-125.99535,stop
50,739517.867094907,22-Sep-2024 20:48:37,44.2007816666667,-125.99471,start
50,739518.110011574,23-Sep-2024 02:38:25,44.2002,-126.0228,stop
51,739518.114618056,23-Sep-2024 02:45:03,44.2004316666667,-126.022883333333,start
51,739518.359016204,23-Sep-2024 08:36:59,44.1928666666667,-126.046283333333,stop
52,739518.364178241,23-Sep-2024 08:44:25,44.193645,-126.045263333333,start
52,739518.598668981,23-Sep-2024 14:22:05,44.1995333333333,-126.068833333333,stop
53,739518.603703704,23-Sep-2024 14:29:20,44.1989583333333,-126.068066666667,start
53,739518.841006944,23-Sep-2024 20:11:03,44.1911,-126.0878,stop
54,739518.845694444,23-Sep-2024 20:17:48,44.1920166666667,-126.087776666667,start
54,739519.054155093,24-Sep-2024 01:17:59,44.1900666666667,-126.1112,stop
55,739519.059166667,24-Sep-2024 01:25:12,44.1903,-126.110303333333,start
55,739519.262280093,24-Sep-2024 06:17:41,44.1565166666667,-126.048116666667,stop
56,739519.267094907,24-Sep-2024 06:24:37,44.1555416666667,-126.048583333333,start
56,739519.408819444,24-Sep-2024 09:48:42,44.1287,-126.00405,stop
57,739519.413530093,24-Sep-2024 09:55:29,44.1284183333333,-126.003988333333,start
57,739519.650833333,24-Sep-2024 15:37:12,44.0942166666667,-125.927183333333,stop
58,739519.656157407,24-Sep-2024 15:44:52,44.0941566666667,-125.926628333333,start
58,739519.87130787,24-Sep-2024 20:54:41,44.0540166666667,-125.866716666667,stop
59,739519.876261574,24-Sep-2024 21:01:49,44.0538,-125.86766,start
59,739520.088541667,25-Sep-2024 02:07:30,44.0032166666667,-125.818816666667,stop
60,739520.093888889,25-Sep-2024 02:15:12,44.0029533333333,-125.817773333333,start
60,739520.308344907,25-Sep-2024 07:24:01,43.94035,-125.780733333333,stop
61,739520.313391204,25-Sep-2024 07:31:17,43.9392666666667,-125.783155,start
61,739520.53443287,25-Sep-2024 12:49:35,43.8991,-125.741433333333,stop
62,739520.539108796,25-Sep-2024 12:56:19,43.899365,-125.740495,start
62,739520.763668981,25-Sep-2024 18:19:41,43.8665166666667,-125.708183333333,stop
63,739520.76849537,25-Sep-2024 18:26:38,43.8651933333333,-125.708708333333,start
63,739520.986226852,25-Sep-2024 23:40:10,43.8419666666667,-125.66775,stop
64,739520.990694444,25-Sep-2024 23:46:36,43.8414233333333,-125.667675,start
64,739521.213449074,26-Sep-2024 05:07:22,43.84155,-125.645983333333,stop
65,739521.218090278,26-Sep-2024 05:14:03,43.8400883333333,-125.647346666667,start
65,739521.444571759,26-Sep-2024 10:40:11,43.8278333333333,-125.617016666667,stop
66,739521.449652778,26-Sep-2024 10:47:30,43.827515,-125.616585,start
66,739521.671990741,26-Sep-2024 16:07:40,43.8332,-125.599916666667,stop
67,739521.677013889,26-Sep-2024 16:14:54,43.8316733333333,-125.600635,start
67,739521.905,26-Sep-2024 21:43:12,43.8375833333333,-125.56765,stop
68,739521.910347222,26-Sep-2024 21:50:54,43.8379233333333,-125.56748,start
68,739522.132222222,27-Sep-2024 03:10:24,43.8074166666667,-125.522233333333,stop
69,739522.136643518,27-Sep-2024 03:16:46,43.8065833333333,-125.52316,start
69,739522.354733796,27-Sep-2024 08:30:49,43.7778,-125.475916666667,stop
70,739522.359583333,27-Sep-2024 08:37:48,43.7774,-125.476513333333,start
70,739522.580266204,27-Sep-2024 13:55:35,43.7525333333333,-125.425316666667,stop
71,739522.585173611,27-Sep-2024 14:02:39,43.7502683333333,-125.426823333333,start
71,739522.810196759,27-Sep-2024 19:26:41,43.7424,-125.377733333333,stop
72,739522.815219907,27-Sep-2024 19:33:55,43.7410566666667,-125.38086,start
72,739523.040752315,28-Sep-2024 00:58:41,43.7301833333333,-125.323316666667,stop
73,739523.045856482,28-Sep-2024 01:06:02,43.728785,-125.324528333333,start
73,739523.262627315,28-Sep-2024 06:18:11,43.73485,-125.27085,stop
74,739523.267094907,28-Sep-2024 06:24:37,43.733765,-125.272721666667,start
74,739523.491168982,28-Sep-2024 11:47:17,43.7133166666667,-125.205983333333,stop
75,739523.495462963,28-Sep-2024 11:53:28,43.712875,-125.207258333333,start
75,739523.719918981,28-Sep-2024 17:16:41,43.71965,-125.13945,stop
76,739523.725590278,28-Sep-2024 17:24:51,43.718945,-125.13807,start
76,739523.896400463,28-Sep-2024 21:30:49,43.70735,-125.13105,stop
77,739523.900659722,28-Sep-2024 21:36:57,43.7062166666667,-125.130891666667,start
77,739523.918819444,28-Sep-2024 22:03:06,43.7020166666667,-125.1291,stop
78,739523.930324074,28-Sep-2024 22:19:40,43.69882,-125.13073,start
78,739524.113414352,29-Sep-2024 02:43:19,43.7004166666667,-125.081633333333,stop
79,739524.117581018,29-Sep-2024 02:49:19,43.700375,-125.082715,start
79,739524.300127315,29-Sep-2024 07:12:11,43.6771333333333,-125.05225,stop
80,739524.304699074,29-Sep-2024 07:18:46,43.67662,-125.052978333333,start
80,739524.450347222,29-Sep-2024 10:48:30,43.652,-125.03035,stop
81,739524.4546875,29-Sep-2024 10:54:45,43.6503666666667,-125.030826666667,start
81,739524.58380787,29-Sep-2024 14:00:41,43.6351833333333,-124.995783333333,stop
82,739524.59056713,29-Sep-2024 14:10:25,43.634335,-124.996158333333,start
82,739524.733958333,29-Sep-2024 17:36:54,43.6239,-124.955216666667,stop
83,739524.738252315,29-Sep-2024 17:43:05,43.6228766666667,-124.955875,start
83,739524.866712963,29-Sep-2024 20:48:04,43.6018666666667,-124.925416666667,stop
84,739524.870798611,29-Sep-2024 20:53:57,43.60114,-124.925928333333,start
84,739524.987708333,29-Sep-2024 23:42:18,43.58225,-124.89865,stop
85,739524.991712963,29-Sep-2024 23:48:04,43.582105,-124.897868333333,start
85,739525.115972222,30-Sep-2024 02:47:00,43.5739166666667,-124.863266666667,stop
86,739525.120162037,30-Sep-2024 02:53:02,43.573975,-124.862158333333,start
86,739525.239803241,30-Sep-2024 05:45:19,43.5673333333333,-124.83275,stop
87,739525.244039352,30-Sep-2024 05:51:25,43.5673583333333,-124.83252,start
87,739525.347002315,30-Sep-2024 08:19:41,43.5559,-124.811683333333,stop
88,739525.350983796,30-Sep-2024 08:25:25,43.556185,-124.811963333333,start
88,739525.454525463,30-Sep-2024 10:54:31,43.5411166666667,-124.79215,stop
89,739525.459722222,30-Sep-2024 11:02:00,43.5411133333333,-124.793066666667,start
89,739525.56568287,30-Sep-2024 13:34:35,43.53015,-124.768733333333,stop
90,739525.569525463,30-Sep-2024 13:40:07,43.530395,-124.768456666667,start
90,739525.673402778,30-Sep-2024 16:09:42,43.5231833333333,-124.785833333333,stop
91,739525.677685185,30-Sep-2024 16:15:52,43.5232666666667,-124.785465,start
91,739525.781724537,30-Sep-2024 18:45:41,43.51515,-124.8029,stop
92,739525.787222222,30-Sep-2024 18:53:36,43.5145266666667,-124.80306,start
92,739525.890775463,30-Sep-2024 21:22:43,43.50315,-124.823583333333,stop
93,739525.895069444,30-Sep-2024 21:28:54,43.502775,-124.824071666667,start
93,739525.998263889,30-Sep-2024 23:57:30,43.4861833333333,-124.844083333333,stop
94,739526.002256944,01-Oct-2024 00:03:15,43.485995,-124.844416666667,start
94,739526.104375,01-Oct-2024 02:30:18,43.4752666666667,-124.869066666667,stop
95,739526.108206019,01-Oct-2024 02:35:49,43.475285,-124.869368333333,start
95,739526.213819444,01-Oct-2024 05:07:54,43.4656,-124.89235,stop
96,739526.219351852,01-Oct-2024 05:15:52,43.4656,-124.89331,start
96,739526.345844907,01-Oct-2024 08:18:01,43.4475166666667,-124.9093,stop
97,739526.350150463,01-Oct-2024 08:24:13,43.4481283333333,-124.910303333333,start
97,739526.470162037,01-Oct-2024 11:17:02,43.4282,-124.935166666667,stop
98,739526.473738426,01-Oct-2024 11:22:11,43.42876,-124.935726666667,start
98,739526.59744213,01-Oct-2024 14:20:19,43.4108666666667,-124.960916666667,stop
99,739526.601157407,01-Oct-2024 14:25:40,43.4112066666667,-124.961068333333,start
99,739526.753946759,01-Oct-2024 18:05:41,43.3940666666667,-124.99155,stop
100,739526.758125,01-Oct-2024 18:11:42,43.3938233333333,-124.991845,start
100,739526.917141204,01-Oct-2024 22:00:41,43.3668,-125.013783333333,stop
101,739526.921134259,01-Oct-2024 22:06:26,43.366235,-125.014761666667,start
101,739527.085196759,02-Oct-2024 02:02:41,43.3313833333333,-125.027566666667,stop
102,739527.090034722,02-Oct-2024 02:09:39,43.33138,-125.026953333333,start
102,739527.299756944,02-Oct-2024 07:11:39,43.3186166666667,-125.077966666667,stop
103,739527.305983796,02-Oct-2024 07:20:37,43.3178466666667,-125.078515,start
103,739527.507696759,02-Oct-2024 12:11:05,43.285,-125.11555,stop
104,739527.512372685,02-Oct-2024 12:17:49,43.28405,-125.116406666667,start
104,739527.718194444,02-Oct-2024 17:14:12,43.2594833333333,-125.163833333333,stop
105,739527.722928241,02-Oct-2024 17:21:01,43.2584883333333,-125.165315,start
105,739527.948969907,02-Oct-2024 22:46:31,43.2297166666667,-125.2158,stop
106,739527.953518518,02-Oct-2024 22:53:04,43.2286133333333,-125.21696,start
106,739528.180474537,03-Oct-2024 04:19:53,43.18215,-125.269766666667,stop
107,739528.184895833,03-Oct-2024 04:26:15,43.18033,-125.270263333333,start
107,739528.410416667,03-Oct-2024 09:51:00,43.1588833333333,-125.32945,stop
108,739528.415694444,03-Oct-2024 09:58:36,43.1582516666667,-125.32941,start
108,739528.638668981,03-Oct-2024 15:19:41,43.11425,-125.37685,stop
109,739528.643460648,03-Oct-2024 15:26:35,43.1133133333333,-125.375846666667,start
109,739528.865416667,03-Oct-2024 20:46:12,43.0857333333333,-125.429083333333,stop
110,739528.870243056,03-Oct-2024 20:53:09,43.0849116666667,-125.428646666667,start
110,739529.099375,04-Oct-2024 02:23:06,43.03905,-125.480333333333,stop
111,739529.104166667,04-Oct-2024 02:30:00,43.0372483333333,-125.479818333333,start
111,739529.322291667,04-Oct-2024 07:44:06,43.0059,-125.5393,stop
112,739529.327164352,04-Oct-2024 07:51:07,43.0047366666667,-125.538866666667,start
112,739529.552337963,04-Oct-2024 13:15:22,42.9701666666667,-125.597416666667,stop
113,739529.556597222,04-Oct-2024 13:21:30,42.9693933333333,-125.597021666667,start
113,739529.77443287,04-Oct-2024 18:35:11,42.9357,-125.66305,stop
114,739529.780983796,04-Oct-2024 18:44:37,42.935685,-125.6639,start
114,739530.009351852,05-Oct-2024 00:13:28,42.8850333333333,-125.620483333333,stop
115,739530.013923611,05-Oct-2024 00:20:03,42.8843183333333,-125.622038333333,start
115,739530.253263889,05-Oct-2024 06:04:42,42.8298333333333,-125.567533333333,stop
116,739530.260081019,05-Oct-2024 06:14:31,42.828865,-125.56836,start
116,739530.484513889,05-Oct-2024 11:37:42,42.7994,-125.5229,stop
117,739530.490729167,05-Oct-2024 11:46:39,42.7971033333333,-125.526301666667,start
117,739530.714699074,05-Oct-2024 17:09:10,42.76365,-125.470033333333,stop
118,739530.719930556,05-Oct-2024 17:16:42,42.76193,-125.472916666667,start
118,739530.947592593,05-Oct-2024 22:44:32,42.7420833333333,-125.4302,stop
119,739530.952349537,05-Oct-2024 22:51:23,42.740715,-125.432356666667,start
119,739531.163287037,06-Oct-2024 03:55:08,42.6979833333333,-125.385883333333,stop
120,739531.167650463,06-Oct-2024 04:01:25,42.69742,-125.38654,start
120,739531.396666667,06-Oct-2024 09:31:12,42.6779666666667,-125.33785,stop
121,739531.401435185,06-Oct-2024 09:38:04,42.67806,-125.33916,start
121,739531.636099537,06-Oct-2024 15:15:59,42.6517166666667,-125.280566666667,stop
122,739531.6421875,06-Oct-2024 15:24:45,42.6518883333333,-125.279785,start
122,739531.876261574,06-Oct-2024 21:01:49,42.6266666666667,-125.233766666667,stop
123,739531.882048611,06-Oct-2024 21:10:09,42.626855,-125.23545,start
123,739532.113321759,07-Oct-2024 02:43:11,42.5898,-125.192166666667,stop
124,739532.118333333,07-Oct-2024 02:50:24,42.5884516666667,-125.190918333333,start
124,739532.343530093,07-Oct-2024 08:14:41,42.5542833333333,-125.145333333333,stop
125,739532.348726852,07-Oct-2024 08:22:10,42.553865,-125.145735,start
125,739532.565405093,07-Oct-2024 13:34:11,42.5322166666667,-125.111283333333,stop
126,739532.570011574,07-Oct-2024 13:40:49,42.5315833333333,-125.10975,start
126,739532.792141204,07-Oct-2024 19:00:41,42.5137666666667,-125.075866666667,stop
127,739532.797025463,07-Oct-2024 19:07:43,42.51403,-125.07583,start
127,739533.02087963,08-Oct-2024 00:30:04,42.4880666666667,-125.04765,stop
128,739533.025185185,08-Oct-2024 00:36:16,42.48776,-125.048568333333,start
128,739533.248611111,08-Oct-2024 05:58:00,42.4483833333333,-125.01825,stop
129,739533.253541667,08-Oct-2024 06:05:06,42.4474366666667,-125.018603333333,start
129,739533.482638889,08-Oct-2024 11:35:00,42.4280666666667,-124.970866666667,stop
130,739533.486944444,08-Oct-2024 11:41:12,42.4274,-124.97142,start
130,739533.707280093,08-Oct-2024 16:58:29,42.4056833333333,-124.93345,stop
131,739533.713020833,08-Oct-2024 17:06:45,42.4055983333333,-124.93374,start
131,739533.935775463,08-Oct-2024 22:27:31,42.3992666666667,-124.891166666667,stop
132,739533.940671296,08-Oct-2024 22:34:34,42.4001783333333,-124.89235,start
132,739534.15943287,09-Oct-2024 03:49:35,42.3573833333333,-124.918083333333,stop
133,739534.163715278,09-Oct-2024 03:55:45,42.3570316666667,-124.917903333333,start
133,739534.384780093,09-Oct-2024 09:14:05,42.3141166666667,-124.962133333333,stop
134,739534.389409722,09-Oct-2024 09:20:45,42.31381,-124.9632,start
134,739534.604861111,09-Oct-2024 14:31:00,42.2740333333333,-125.010133333333,stop
135,739534.609699074,09-Oct-2024 14:37:58,42.273095,-125.009423333333,start
135,739534.840740741,09-Oct-2024 20:10:40,42.2298666666667,-125.058033333333,stop
136,739534.846238426,09-Oct-2024 20:18:35,42.227555,-125.059293333333,start
136,739535.070138889,10-Oct-2024 01:41:00,42.17105,-125.10795,stop
137,739535.07568287,10-Oct-2024 01:48:59,42.1673666666667,-125.108903333333,start
137,739535.29318287,10-Oct-2024 07:02:11,42.1039166666667,-125.170716666667,stop
138,739535.298020833,10-Oct-2024 07:09:09,42.1005616666667,-125.172753333333,start
138,739535.508668981,10-Oct-2024 12:12:29,42.05655,-125.248216666667,stop
139,739535.513611111,10-Oct-2024 12:19:36,42.054215,-125.250293333333,start
139,739535.735555556,10-Oct-2024 17:39:12,42.0092666666667,-125.32455,stop
140,739535.740405093,10-Oct-2024 17:46:11,42.0080083333333,-125.327523333333,start
140,739535.898483796,10-Oct-2024 21:33:49,41.9746333333333,-125.35105,stop
141,739535.902928241,10-Oct-2024 21:40:13,41.9737066666667,-125.35358,start
141,739536.124710648,11-Oct-2024 02:59:35,41.9283333333333,-125.397033333333,stop
142,739536.129270833,11-Oct-2024 03:06:09,41.9280516666667,-125.399625,start
142,739536.350821759,11-Oct-2024 08:25:11,41.8793333333333,-125.445216666667,stop
143,739536.35556713,11-Oct-2024 08:32:01,41.8794033333333,-125.446191666667,start
143,739536.571180556,11-Oct-2024 13:42:30,41.8464,-125.488183333333,stop
144,739536.57568287,11-Oct-2024 13:48:59,41.8470616666667,-125.488005,start
144,739536.795960648,11-Oct-2024 19:06:11,41.8110666666667,-125.5283,stop
145,739536.801053241,11-Oct-2024 19:13:31,41.8122233333333,-125.529003333333,start
145,739537.023518519,12-Oct-2024 00:33:52,41.7762,-125.559416666667,stop
146,739537.028020833,12-Oct-2024 00:40:21,41.7767416666667,-125.558008333333,start
146,739537.245289352,12-Oct-2024 05:53:13,41.75365,-125.587066666667,stop
147,739537.25025463,12-Oct-2024 06:00:22,41.7545416666667,-125.585091666667,start
147,739537.468391204,12-Oct-2024 11:14:29,41.7324166666667,-125.5566,stop
148,739537.473321759,12-Oct-2024 11:21:35,41.7321366666667,-125.55581,start
148,739537.696655093,12-Oct-2024 16:43:11,41.7177833333333,-125.515133333333,stop
149,739537.701550926,12-Oct-2024 16:50:14,41.7178716666667,-125.515235,start
149,739537.928680556,12-Oct-2024 22:17:18,41.6920666666667,-125.484366666667,stop
150,739537.933391204,12-Oct-2024 22:24:05,41.6925533333333,-125.483528333333,start
150,739538.157349537,13-Oct-2024 03:46:35,41.6663666666667,-125.445983333333,stop
151,739538.162025463,13-Oct-2024 03:53:19,41.665975,-125.445345,start
151,739538.387905093,13-Oct-2024 09:18:35,41.62655,-125.413566666667,stop
152,739538.392326389,13-Oct-2024 09:24:57,41.6266683333333,-125.412141666667,start
152,739538.609363426,13-Oct-2024 14:37:29,41.6089833333333,-125.360183333333,stop
153,739538.614224537,13-Oct-2024 14:44:29,41.6084716666667,-125.359098333333,start
153,739538.84318287,13-Oct-2024 20:14:11,41.5777666666667,-125.309166666667,stop
154,739538.847928241,13-Oct-2024 20:21:01,41.577035,-125.30809,start
154,739539.076875,14-Oct-2024 01:50:42,41.5388333333333,-125.263633333333,stop
155,739539.083194444,14-Oct-2024 01:59:48,41.53728,-125.26206,start
155,739539.260891204,14-Oct-2024 06:15:41,41.5116833333333,-125.238716666667,stop
156,739539.26587963,14-Oct-2024 06:22:52,41.510685,-125.238036666667,start
156,739539.490219907,14-Oct-2024 11:45:55,41.4631333333333,-125.191616666667,stop
157,739539.494780093,14-Oct-2024 11:52:29,41.4619866666667,-125.189941666667,start
157,739539.721238426,14-Oct-2024 17:18:35,41.4501833333333,-125.129433333333,stop
158,739539.726342593,14-Oct-2024 17:25:56,41.44886,-125.128825,start
158,739539.954641204,14-Oct-2024 22:54:41,41.40835,-125.074816666667,stop
159,739539.960231481,14-Oct-2024 23:02:44,41.4080733333333,-125.073991666667,start
159,739540.18900463,15-Oct-2024 04:32:10,41.3855333333333,-125.02695,stop
160,739540.193888889,15-Oct-2024 04:39:12,41.3851883333333,-125.025895,start
160,739540.419849537,15-Oct-2024 10:04:35,41.3452,-124.988316666667,stop
161,739540.424270833,15-Oct-2024 10:10:57,41.3452066666667,-124.988101666667,start
161,739540.653194444,15-Oct-2024 15:40:36,41.3174166666667,-124.9496,stop
162,739540.65806713,15-Oct-2024 15:47:37,41.317945,-124.949121666667,start
162,739540.887280093,15-Oct-2024 21:17:41,41.3158833333333,-124.891283333333,stop
163,739540.892141204,15-Oct-2024 21:24:41,41.315885,-124.891325,start
163,739541.103888889,16-Oct-2024 02:29:36,41.3060333333333,-124.83585,stop
164,739541.108449074,16-Oct-2024 02:36:10,41.3085366666667,-124.834945,start
164,739541.337280093,16-Oct-2024 08:05:41,41.318,-124.773883333333,stop
165,739541.342025463,16-Oct-2024 08:12:31,41.3192633333333,-124.77303,start
165,739541.563761574,16-Oct-2024 13:31:49,41.30585,-124.717683333333,stop
166,739541.568414352,16-Oct-2024 13:38:31,41.3063883333333,-124.718733333333,start
166,739541.790694444,16-Oct-2024 18:58:36,41.3125,-124.661483333333,stop
167,739541.795868056,16-Oct-2024 19:06:03,41.31355,-124.660726666667,start
167,739542.021782407,17-Oct-2024 00:31:22,41.2836666666667,-124.676166666667,stop
168,739542.026458333,17-Oct-2024 00:38:06,41.2836266666667,-124.67697,start
168,739542.247303241,17-Oct-2024 05:56:07,41.2783666666667,-124.695483333333,stop
169,739542.252407407,17-Oct-2024 06:03:28,41.279875,-124.695785,start
169,739542.475625,17-Oct-2024 11:24:54,41.2523,-124.710616666667,stop
170,739542.481238426,17-Oct-2024 11:32:59,41.25127,-124.710936666667,start
170,739542.700439815,17-Oct-2024 16:48:38,41.2401166666667,-124.739183333333,stop
171,739542.705300926,17-Oct-2024 16:55:38,41.2415283333333,-124.740071666667,start
171,739542.928240741,17-Oct-2024 22:16:40,41.2179833333333,-124.756,stop
172,739542.933009259,17-Oct-2024 22:23:32,41.21687,-124.755648333333,start
