dive,time_UTC,dateTime_UTC,latitude,longitude,label
21,739512.268530093,17-Sep-2024 06:26:41,44.61145,-125.22885,stop
22,739512.27556713,17-Sep-2024 06:36:49,44.6120833333333,-125.22865,start
22,739512.51806713,17-Sep-2024 12:26:01,44.61195,-125.289716666667,stop
23,739512.522592593,17-Sep-2024 12:32:32,44.61235,-125.29075,start
23,739512.763877315,17-Sep-2024 18:19:59,44.6358333333333,-125.331583333333,stop
24,739512.769560185,17-Sep-2024 18:28:10,44.63705,-125.33085,start
24,739513.010243056,18-Sep-2024 00:14:45,44.62455,-125.384683333333,stop
25,739513.014976852,18-Sep-2024 00:21:34,44.6250166666667,-125.384866666667,start
25,739513.188761574,18-Sep-2024 04:31:49,44.6300333333333,-125.407983333333,stop
26,739513.198483796,18-Sep-2024 04:45:49,44.6324333333333,-125.4071,start
26,739513.368842593,18-Sep-2024 08:51:08,44.6336666666667,-125.4381,stop
27,739513.3728125,18-Sep-2024 08:56:51,44.6338333333333,-125.437933333333,start
27,739513.543483796,18-Sep-2024 13:02:37,44.6068,-125.433866666667,stop
28,739513.547303241,18-Sep-2024 13:08:07,44.6069333333333,-125.433466666667,start
28,739513.724675926,18-Sep-2024 17:23:32,44.5903166666667,-125.41885,stop
29,739513.7284375,18-Sep-2024 17:28:57,44.5908166666667,-125.41815,start
29,739513.964293981,18-Sep-2024 23:08:35,44.5599,-125.402416666667,stop
30,739513.973888889,18-Sep-2024 23:22:24,44.5584666666667,-125.402933333333,start
30,739514.212916667,19-Sep-2024 05:06:36,44.5149,-125.385433333333,stop
31,739514.219039352,19-Sep-2024 05:15:25,44.5147666666667,-125.384416666667,start
31,739514.466018519,19-Sep-2024 11:11:04,44.4786833333333,-125.351066666667,stop
32,739514.470486111,19-Sep-2024 11:17:30,44.4786,-125.351866666667,start
32,739514.707233796,19-Sep-2024 16:58:25,44.4342833333333,-125.331466666667,stop
33,739514.713043981,19-Sep-2024 17:06:47,44.4334166666667,-125.330166666667,start
33,739514.949016204,19-Sep-2024 22:46:35,44.4011333333333,-125.2883,stop
34,739514.953553241,19-Sep-2024 22:53:07,44.4009833333333,-125.28785,start
34,739515.195555556,20-Sep-2024 04:41:36,44.34915,-125.2757,stop
35,739515.200011574,20-Sep-2024 04:48:01,44.3485,-125.275483333333,start
35,739515.43931713,20-Sep-2024 10:32:37,44.3247666666667,-125.2172,stop
36,739515.444016204,20-Sep-2024 10:39:23,44.3249,-125.216966666667,start
36,739515.676145833,20-Sep-2024 16:13:39,44.2705,-125.20915,stop
37,739515.680439815,20-Sep-2024 16:19:50,44.2692666666667,-125.207966666667,start
37,739515.903900463,20-Sep-2024 21:41:37,44.2461666666667,-125.158033333333,stop
38,739515.910659722,20-Sep-2024 21:51:21,44.2457666666667,-125.15905,start
38,739516.145706019,21-Sep-2024 03:29:49,44.19445,-125.137433333333,stop
39,739516.149988426,21-Sep-2024 03:35:59,44.1938,-125.137083333333,start
39,739516.388240741,21-Sep-2024 09:19:04,44.15945,-125.103183333333,stop
40,739516.395185185,21-Sep-2024 09:29:04,44.1576166666667,-125.104116666667,start
40,739516.627997685,21-Sep-2024 15:04:19,44.1113333333333,-125.092783333333,stop
41,739516.632372685,21-Sep-2024 15:10:37,44.1103166666667,-125.094183333333,start
41,739516.862268519,21-Sep-2024 20:41:40,44.0829666666667,-125.058166666667,stop
42,739516.866782407,21-Sep-2024 20:48:10,44.0811333333333,-125.05835,start
42,739517.099710648,22-Sep-2024 02:23:35,44.0404166666667,-125.048616666667,stop
43,739517.104351852,22-Sep-2024 02:30:16,44.03785,-125.050766666667,start
43,739517.343159722,22-Sep-2024 08:14:09,44.0181333333333,-125.10795,stop
44,739517.3478125,22-Sep-2024 08:20:51,44.0167,-125.108383333333,start
44,739517.587916667,22-Sep-2024 14:06:36,43.9928666666667,-125.160616666667,stop
45,739517.592488426,22-Sep-2024 14:13:11,43.9917,-125.160866666667,start
45,739517.830335648,22-Sep-2024 19:55:41,43.9622833333333,-125.21445,stop
46,739517.83505787,22-Sep-2024 20:02:29,43.9609833333333,-125.215116666667,start
46,739518.065347222,23-Sep-2024 01:34:06,43.92815,-125.267916666667,stop
47,739518.07005787,23-Sep-2024 01:40:53,43.9270333333333,-125.268916666667,start
47,739518.304097222,23-Sep-2024 07:17:54,43.8955,-125.3333,stop
48,739518.308726852,23-Sep-2024 07:24:34,43.8945333333333,-125.334133333333,start
