dive,time_UTC,dateTime_UTC,latitude,longitude,label
170,739522.425416667,27-Sep-2024 10:12:36,42.4697166666667,-127.819733333333,stop
171,739522.425416667,27-Sep-2024 10:12:36,42.4697166666667,-127.819733333333,start
171,739522.651747685,27-Sep-2024 15:38:31,42.4723833333333,-127.777066666667,stop
172,739522.651747685,27-Sep-2024 15:38:31,42.4723833333333,-127.777066666667,start
172,739522.872986111,27-Sep-2024 20:57:06,42.46645,-127.73345,stop
173,739522.876759259,27-Sep-2024 21:02:32,42.4660333333333,-127.73385,start
173,739523.100752315,28-Sep-2024 02:25:05,42.4626833333333,-127.69595,stop
174,739523.107789352,28-Sep-2024 02:35:13,42.4645333333333,-127.699816666667,start
174,739523.330277778,28-Sep-2024 07:55:36,42.45345,-127.663816666667,stop
175,739523.330277778,28-Sep-2024 07:55:36,42.45345,-127.663816666667,start
175,739523.558020833,28-Sep-2024 13:23:33,42.4380666666667,-127.6293,stop
176,739523.562094907,28-Sep-2024 13:29:25,42.4393833333333,-127.631016666667,start
176,739523.782337963,28-Sep-2024 18:46:34,42.4444166666667,-127.587766666667,stop
177,739523.786388889,28-Sep-2024 18:52:24,42.4453666666667,-127.588516666667,start
177,739524.009814815,29-Sep-2024 00:14:08,42.42815,-127.551066666667,stop
178,739524.013819444,29-Sep-2024 00:19:54,42.429,-127.552766666667,start
178,739524.225798611,29-Sep-2024 05:25:09,42.4261,-127.509383333333,stop
179,739524.230011574,29-Sep-2024 05:31:13,42.4274166666667,-127.509316666667,start
179,739524.437881944,29-Sep-2024 10:30:33,42.4062666666667,-127.465866666667,stop
180,739524.441689815,29-Sep-2024 10:36:02,42.4064,-127.466316666667,start
180,739524.647662037,29-Sep-2024 15:32:38,42.3937333333333,-127.422383333333,stop
181,739524.652013889,29-Sep-2024 15:38:54,42.3950166666667,-127.4225,start
181,739524.860486111,29-Sep-2024 20:39:06,42.3895166666667,-127.37265,stop
182,739524.864583333,29-Sep-2024 20:45:00,42.3901666666667,-127.373116666667,start
182,739525.07630787,30-Sep-2024 01:49:53,42.3683333333333,-127.32505,stop
183,739525.081365741,30-Sep-2024 01:57:10,42.3699666666667,-127.3249,start
183,739525.286863426,30-Sep-2024 06:53:05,42.3629666666667,-127.2781,stop
184,739525.290729167,30-Sep-2024 06:58:39,42.3634,-127.2784,start
184,739525.492766204,30-Sep-2024 11:49:35,42.3458,-127.23735,stop
185,739525.497048611,30-Sep-2024 11:55:45,42.3466666666667,-127.238233333333,start
185,739525.69962963,30-Sep-2024 16:47:28,42.33005,-127.18575,stop
186,739525.703796296,30-Sep-2024 16:53:28,42.3312333333333,-127.18565,start
186,739525.910127315,30-Sep-2024 21:50:35,42.3186,-127.137016666667,stop
187,739525.914178241,30-Sep-2024 21:56:25,42.3188666666667,-127.136583333333,start
187,739526.119849537,01-Oct-2024 02:52:35,42.2984333333333,-127.078566666667,stop
188,739526.124039352,01-Oct-2024 02:58:37,42.29875,-127.078233333333,start
188,739526.331319444,01-Oct-2024 07:57:06,42.28735,-127.025366666667,stop
189,739526.335983796,01-Oct-2024 08:03:49,42.2877833333333,-127.0252,start
189,739526.544131944,01-Oct-2024 13:03:33,42.2663333333333,-126.963266666667,stop
190,739526.548229167,01-Oct-2024 13:09:27,42.2666833333333,-126.962866666667,start
190,739526.757361111,01-Oct-2024 18:10:36,42.2491833333333,-126.893283333333,stop
191,739526.761261574,01-Oct-2024 18:16:13,42.2491166666667,-126.892533333333,start
191,739526.972291667,01-Oct-2024 23:20:06,42.2294833333333,-126.825366666667,stop
192,739526.976134259,01-Oct-2024 23:25:38,42.2288,-126.824883333333,start
192,739527.180185185,02-Oct-2024 04:19:28,42.2073,-126.75095,stop
193,739527.186006944,02-Oct-2024 04:27:51,42.2060666666667,-126.751066666667,start
193,739527.3959375,02-Oct-2024 09:30:09,42.20365,-126.686933333333,stop
194,739527.400381944,02-Oct-2024 09:36:33,42.2024166666667,-126.68645,start
194,739527.626435185,02-Oct-2024 15:02:04,42.1732666666667,-126.614933333333,stop
195,739527.630358796,02-Oct-2024 15:07:43,42.17175,-126.615383333333,start
195,739527.864293981,02-Oct-2024 20:44:35,42.1601666666667,-126.538616666667,stop
196,739527.868472222,02-Oct-2024 20:50:36,42.15905,-126.538716666667,start
196,739528.093194444,03-Oct-2024 02:14:12,42.1259833333333,-126.471266666667,stop
197,739528.093194444,03-Oct-2024 02:14:12,42.1259833333333,-126.471266666667,start
197,739528.306574074,03-Oct-2024 07:21:28,42.1283166666667,-126.4491,stop
198,739528.311122685,03-Oct-2024 07:28:01,42.1257666666667,-126.4499,start
198,739528.541018519,03-Oct-2024 12:59:04,42.1017666666667,-126.386233333333,stop
199,739528.541018519,03-Oct-2024 12:59:04,42.1017666666667,-126.386233333333,start
199,739528.776793981,03-Oct-2024 18:38:35,42.0776333333333,-126.315716666667,stop
200,739528.776793981,03-Oct-2024 18:38:35,42.0776333333333,-126.315716666667,start
200,739529.008078704,04-Oct-2024 00:11:38,42.05985,-126.2625,stop
201,739529.012800926,04-Oct-2024 00:18:26,42.0562666666667,-126.261933333333,start
201,739529.237928241,04-Oct-2024 05:42:37,42.03305,-126.197183333333,stop
202,739529.237928241,04-Oct-2024 05:42:37,42.03305,-126.197183333333,start
202,739529.477835648,04-Oct-2024 11:28:05,42.0182666666667,-126.138616666667,stop
203,739529.477835648,04-Oct-2024 11:28:05,42.0182666666667,-126.138616666667,start
203,739529.477835648,04-Oct-2024 11:28:05,42.0182666666667,-126.138616666667,stop
204,739529.477835648,04-Oct-2024 11:28:05,42.0182666666667,-126.138616666667,start
204,739529.921921296,04-Oct-2024 22:07:34,41.9768166666667,-126.039266666667,stop
205,739529.921921296,04-Oct-2024 22:07:34,41.9768166666667,-126.039266666667,start
205,739530.135763889,05-Oct-2024 03:15:30,41.9809666666667,-126.003283333333,stop
206,739530.135763889,05-Oct-2024 03:15:30,41.9809666666667,-126.003283333333,start
206,739530.366030093,05-Oct-2024 08:47:05,41.9572666666667,-126.049333333333,stop
207,739530.366030093,05-Oct-2024 08:47:05,41.9572666666667,-126.049333333333,start
207,739530.590381944,05-Oct-2024 14:10:09,41.91795,-126.096716666667,stop
208,739530.590381944,05-Oct-2024 14:10:09,41.91795,-126.096716666667,start
208,739530.821261574,05-Oct-2024 19:42:37,41.8900833333333,-126.14825,stop
209,739530.821261574,05-Oct-2024 19:42:37,41.8900833333333,-126.14825,start
209,739531.058981481,06-Oct-2024 01:24:56,41.8557333333333,-126.199716666667,stop
210,739531.066203704,06-Oct-2024 01:35:20,41.8507833333333,-126.201,start
210,739531.287488426,06-Oct-2024 06:53:59,41.8187,-126.254966666667,stop
211,739531.287488426,06-Oct-2024 06:53:59,41.8187,-126.254966666667,start
211,739531.522974537,06-Oct-2024 12:33:05,41.7878166666667,-126.315466666667,stop
212,739531.522974537,06-Oct-2024 12:33:05,41.7878166666667,-126.315466666667,start
212,739531.758321759,06-Oct-2024 18:11:59,41.7466333333333,-126.36785,stop
213,739531.758321759,06-Oct-2024 18:11:59,41.7466333333333,-126.36785,start
213,739531.992534722,06-Oct-2024 23:49:15,41.72175,-126.440966666667,stop
214,739531.996979167,06-Oct-2024 23:55:39,41.7204333333333,-126.441883333333,start
214,739532.22224537,07-Oct-2024 05:20:02,41.6606333333333,-126.496433333333,stop
215,739532.22224537,07-Oct-2024 05:20:02,41.6606333333333,-126.496433333333,start
215,739532.459803241,07-Oct-2024 11:02:07,41.6457666666667,-126.571366666667,stop
216,739532.459803241,07-Oct-2024 11:02:07,41.6457666666667,-126.571366666667,start
216,739532.690532407,07-Oct-2024 16:34:22,41.59395,-126.626616666667,stop
217,739532.690532407,07-Oct-2024 16:34:22,41.59395,-126.626616666667,start
217,739532.922986111,07-Oct-2024 22:09:06,41.5728,-126.700316666667,stop
218,739532.928622685,07-Oct-2024 22:17:13,41.57235,-126.7027,start
218,739533.175034722,08-Oct-2024 04:12:03,41.5202833333333,-126.753816666667,stop
219,739533.179467593,08-Oct-2024 04:18:26,41.51925,-126.75515,start
219,739533.179467593,08-Oct-2024 04:18:26,41.51925,-126.75515,stop
220,739533.423645833,08-Oct-2024 10:10:03,41.4907833333333,-126.835816666667,start
220,739533.646458333,08-Oct-2024 15:30:54,41.4537,-126.880533333333,stop
221,739533.650868056,08-Oct-2024 15:37:15,41.4528,-126.882416666667,start
221,739533.891701389,08-Oct-2024 21:24:03,41.4251166666667,-126.942166666667,stop
222,739533.896053241,08-Oct-2024 21:30:19,41.4250166666667,-126.945433333333,start
222,739534.133032407,09-Oct-2024 03:11:34,41.3829666666667,-126.990233333333,stop
223,739534.138032407,09-Oct-2024 03:18:46,41.3826333333333,-126.9938,start
223,739534.381689815,09-Oct-2024 09:09:38,41.35515,-127.0568,stop
224,739534.385763889,09-Oct-2024 09:15:30,41.3562666666667,-127.0599,start
224,739534.623263889,09-Oct-2024 14:57:30,41.3327166666667,-127.10465,stop
225,739534.629537037,09-Oct-2024 15:06:32,41.33265,-127.109816666667,start
225,739534.861863426,09-Oct-2024 20:41:05,41.3063166666667,-127.153783333333,stop
226,739534.866122685,09-Oct-2024 20:47:13,41.3072,-127.157116666667,start
226,739535.105219907,10-Oct-2024 02:31:31,41.2774,-127.184733333333,stop
227,739535.109710648,10-Oct-2024 02:37:59,41.27555,-127.183016666667,start
227,739535.360069444,10-Oct-2024 08:38:30,41.2446,-127.220333333333,stop
228,739535.366018519,10-Oct-2024 08:47:04,41.2462666666667,-127.21835,start
228,739535.618622685,10-Oct-2024 14:50:49,41.2229333333333,-127.258216666667,stop
229,739535.623055556,10-Oct-2024 14:57:12,41.2231,-127.25865,start
229,739535.868460648,10-Oct-2024 20:50:35,41.2045666666667,-127.29095,stop
230,739535.872569444,10-Oct-2024 20:56:30,41.2053,-127.290633333333,start
230,739536.107013889,11-Oct-2024 02:34:06,41.1830666666667,-127.305183333333,stop
231,739536.111342593,11-Oct-2024 02:40:20,41.1838833333333,-127.304683333333,start
231,739536.360763889,11-Oct-2024 08:39:30,41.1510833333333,-127.339116666667,stop
232,739536.365462963,11-Oct-2024 08:46:16,41.15195,-127.338483333333,start
232,739536.609791667,11-Oct-2024 14:38:06,41.1432333333333,-127.381716666667,stop
233,739536.614247685,11-Oct-2024 14:44:31,41.1449,-127.380783333333,start
233,739536.863287037,11-Oct-2024 20:43:08,41.1219833333333,-127.398666666667,stop
234,739536.868969907,11-Oct-2024 20:51:19,41.1236833333333,-127.397416666667,start
234,739537.124571759,12-Oct-2024 02:59:23,41.1045333333333,-127.42955,stop
235,739537.128796296,12-Oct-2024 03:05:28,41.1056166666667,-127.428816666667,start
235,739537.37056713,12-Oct-2024 08:53:37,41.0801833333333,-127.458833333333,stop
236,739537.375081019,12-Oct-2024 09:00:07,41.0801666666667,-127.45715,start
236,739537.626446759,12-Oct-2024 15:02:05,41.0636666666667,-127.495366666667,stop
237,739537.630763889,12-Oct-2024 15:08:18,41.0649,-127.49525,start
237,739537.88337963,12-Oct-2024 21:12:04,41.0519333333333,-127.526666666667,stop
238,739537.887858796,12-Oct-2024 21:18:31,41.05195,-127.524,start
238,739538.139976852,13-Oct-2024 03:21:34,41.0355,-127.55495,stop
239,739538.144502315,13-Oct-2024 03:28:05,41.0362666666667,-127.554133333333,start
239,739538.391006944,13-Oct-2024 09:23:03,41.0229166666667,-127.49245,stop
240,739538.397106481,13-Oct-2024 09:31:50,41.0238,-127.4902,start
240,739538.648333333,13-Oct-2024 15:33:36,41.0242833333333,-127.435383333333,stop
241,739538.652893519,13-Oct-2024 15:40:10,41.0250166666667,-127.435216666667,start
241,739538.894502315,13-Oct-2024 21:28:05,41.02585,-127.3766,stop
242,739538.894502315,13-Oct-2024 21:28:05,41.02585,-127.3766,start
242,739539.146574074,14-Oct-2024 03:31:04,41.0174666666667,-127.318016666667,stop
243,739539.146574074,14-Oct-2024 03:31:04,41.0174666666667,-127.318016666667,start
243,739539.146574074,14-Oct-2024 03:31:04,41.0174666666667,-127.318016666667,stop
244,739539.146574074,14-Oct-2024 03:31:04,41.0174666666667,-127.318016666667,start
244,739539.620833333,14-Oct-2024 14:54:00,41.0164666666667,-127.222316666667,stop
245,739539.620833333,14-Oct-2024 14:54:00,41.0164666666667,-127.222316666667,start
245,739539.874710648,14-Oct-2024 20:59:35,41.0170833333333,-127.169633333333,stop
246,739539.874710648,14-Oct-2024 20:59:35,41.0170833333333,-127.169633333333,start
246,739540.120532407,15-Oct-2024 02:53:34,41.0043333333333,-127.12375,stop
247,739540.120532407,15-Oct-2024 02:53:34,41.0043333333333,-127.12375,start
247,739540.373888889,15-Oct-2024 08:58:24,40.9987666666667,-127.07515,stop
248,739540.378252315,15-Oct-2024 09:04:41,40.9993666666667,-127.075116666667,start
248,739540.59818287,15-Oct-2024 14:21:23,40.9968333333333,-127.036766666667,stop
249,739540.59818287,15-Oct-2024 14:21:23,40.9968333333333,-127.036766666667,start
249,739540.853854167,15-Oct-2024 20:29:33,41.0031833333333,-126.9914,stop
250,739540.858344907,15-Oct-2024 20:36:01,41.00365,-126.991566666667,start
250,739541.102777778,16-Oct-2024 02:28:00,40.9798333333333,-126.943766666667,stop
251,739541.102777778,16-Oct-2024 02:28:00,40.9798333333333,-126.943766666667,start
251,739541.312488426,16-Oct-2024 07:29:59,40.9893,-126.896283333333,stop
252,739541.312488426,16-Oct-2024 07:29:59,40.9893,-126.896283333333,start
252,739541.312488426,16-Oct-2024 07:29:59,40.9893,-126.896283333333,stop
253,739541.312488426,16-Oct-2024 07:29:59,40.9893,-126.896283333333,start
253,739541.313877315,16-Oct-2024 07:31:59,41.0059166666667,-126.898433333333,stop
254,739541.313877315,16-Oct-2024 07:31:59,41.0059166666667,-126.898433333333,start
254,739541.96744213,16-Oct-2024 23:13:07,40.9296,-126.769466666667,stop
255,739541.96744213,16-Oct-2024 23:13:07,40.9296,-126.769466666667,start
255,739542.192060185,17-Oct-2024 04:36:34,40.9335,-126.808316666667,stop
256,739542.192060185,17-Oct-2024 04:36:34,40.9335,-126.808316666667,start
256,739542.408657407,17-Oct-2024 09:48:28,40.9417,-126.764933333333,stop
257,739542.408657407,17-Oct-2024 09:48:28,40.9417,-126.764933333333,start
257,739542.408657407,17-Oct-2024 09:48:28,40.9417,-126.764933333333,stop
258,739542.408657407,17-Oct-2024 09:48:28,40.9417,-126.764933333333,start
258,739542.845787037,17-Oct-2024 20:17:56,40.9171666666667,-126.679066666667,stop
259,739542.851481481,17-Oct-2024 20:26:08,40.9161166666667,-126.680483333333,start
259,739543.062372685,18-Oct-2024 01:29:49,40.8896833333333,-126.62535,stop
260,739543.062372685,18-Oct-2024 01:29:49,40.8896833333333,-126.62535,start
260,739543.062372685,18-Oct-2024 01:29:49,40.8896833333333,-126.62535,stop
261,739543.062372685,18-Oct-2024 01:29:49,40.8896833333333,-126.62535,start
261,739543.487534722,18-Oct-2024 11:42:03,40.8899833333333,-126.515883333333,stop
262,739543.491203704,18-Oct-2024 11:47:20,40.8888833333333,-126.516733333333,start
262,739543.491203704,18-Oct-2024 11:47:20,40.8888833333333,-126.516733333333,stop
263,739543.491203704,18-Oct-2024 11:47:20,40.8888833333333,-126.516733333333,start
263,739543.918518519,18-Oct-2024 22:02:40,40.8949833333333,-126.399233333333,stop
264,739543.918518519,18-Oct-2024 22:02:40,40.8949833333333,-126.399233333333,start
264,739544.132372685,19-Oct-2024 03:10:37,40.88235,-126.3492,stop
265,739544.132372685,19-Oct-2024 03:10:37,40.88235,-126.3492,start
265,739544.358738426,19-Oct-2024 08:36:35,40.8899666666667,-126.281066666667,stop
266,739544.358738426,19-Oct-2024 08:36:35,40.8899666666667,-126.281066666667,start
266,739544.578449074,19-Oct-2024 13:52:58,40.8975333333333,-126.221833333333,stop
267,739544.578449074,19-Oct-2024 13:52:58,40.8975333333333,-126.221833333333,start
267,739544.798680556,19-Oct-2024 19:10:06,40.92155,-126.1634,stop
268,739544.798680556,19-Oct-2024 19:10:06,40.92155,-126.1634,start
268,739545.017696759,20-Oct-2024 00:25:29,40.94005,-126.104716666667,stop
269,739545.017696759,20-Oct-2024 00:25:29,40.94005,-126.104716666667,start
269,739545.236516204,20-Oct-2024 05:40:35,40.9496833333333,-126.0515,stop
270,739545.236516204,20-Oct-2024 05:40:35,40.9496833333333,-126.0515,start
270,739545.451770833,20-Oct-2024 10:50:33,40.9697666666667,-125.995483333333,stop
271,739545.451770833,20-Oct-2024 10:50:33,40.9697666666667,-125.995483333333,start
271,739545.665694444,20-Oct-2024 15:58:36,40.97965,-125.944516666667,stop
272,739545.665694444,20-Oct-2024 15:58:36,40.97965,-125.944516666667,start
272,739545.885821759,20-Oct-2024 21:15:35,40.9846,-125.898416666667,stop
273,739545.885821759,20-Oct-2024 21:15:35,40.9846,-125.898416666667,start
273,739546.105613426,21-Oct-2024 02:32:05,40.9720333333333,-125.846833333333,stop
274,739546.109907407,21-Oct-2024 02:38:16,40.9723166666667,-125.845833333333,start
274,739546.321226852,21-Oct-2024 07:42:34,40.9467166666667,-125.8231,stop
275,739546.325011574,21-Oct-2024 07:48:01,40.94645,-125.824333333333,start
275,739546.538101852,21-Oct-2024 12:54:52,40.93345,-125.787566666667,stop
276,739546.541886574,21-Oct-2024 13:00:19,40.9336166666667,-125.7875,start
276,739546.758263889,21-Oct-2024 18:11:54,40.9240333333333,-125.740583333333,stop
277,739546.762523148,21-Oct-2024 18:18:02,40.9243,-125.741166666667,start
277,739546.973888889,21-Oct-2024 23:22:24,40.9285666666667,-125.70025,stop
278,739546.977858796,21-Oct-2024 23:28:07,40.9290333333333,-125.700066666667,start
278,739547.187199074,22-Oct-2024 04:29:34,40.9190833333333,-125.6549,stop
279,739547.190983796,22-Oct-2024 04:35:01,40.9188833333333,-125.6556,start
279,739547.38125,22-Oct-2024 09:09:00,40.9085833333333,-125.609133333333,stop
280,739547.384814815,22-Oct-2024 09:14:08,40.9089333333333,-125.609433333333,start
280,739547.571875,22-Oct-2024 13:43:30,40.8994833333333,-125.568066666667,stop
281,739547.577233796,22-Oct-2024 13:51:13,40.8998333333333,-125.568383333333,start
281,739547.759085648,22-Oct-2024 18:13:05,40.8916,-125.52315,stop
282,739547.763969907,22-Oct-2024 18:20:07,40.8924666666667,-125.524583333333,start
282,739547.949409722,22-Oct-2024 22:47:09,40.8841166666667,-125.480683333333,stop
283,739547.953090278,22-Oct-2024 22:52:27,40.8847666666667,-125.47985,start
283,739548.141770833,23-Oct-2024 03:24:09,40.8752833333333,-125.4319,stop
284,739548.145289352,23-Oct-2024 03:29:13,40.8755,-125.431833333333,start
284,739548.333414352,23-Oct-2024 08:00:07,40.8615833333333,-125.380783333333,stop
285,739548.337118056,23-Oct-2024 08:05:27,40.86205,-125.381116666667,start
285,739548.525347222,23-Oct-2024 12:36:30,40.85055,-125.336816666667,stop
286,739548.528923611,23-Oct-2024 12:41:39,40.8508333333333,-125.33715,start
286,739548.714513889,23-Oct-2024 17:08:54,40.84865,-125.286066666667,stop
287,739548.718368056,23-Oct-2024 17:14:27,40.8483666666667,-125.286416666667,start
287,739548.903773148,23-Oct-2024 21:41:26,40.84125,-125.229816666667,stop
288,739548.907604167,23-Oct-2024 21:46:57,40.8413666666667,-125.230416666667,start
288,739549.092349537,24-Oct-2024 02:12:59,40.8359833333333,-125.183666666667,stop
289,739549.096631944,24-Oct-2024 02:19:09,40.8355,-125.184583333333,start
289,739549.282361111,24-Oct-2024 06:46:36,40.8304333333333,-125.132016666667,stop
290,739549.287303241,24-Oct-2024 06:53:43,40.8294333333333,-125.133216666667,start
290,739549.477048611,24-Oct-2024 11:26:57,40.8235666666667,-125.07925,stop
291,739549.482013889,24-Oct-2024 11:34:06,40.8226833333333,-125.080366666667,start
291,739549.666770833,24-Oct-2024 16:00:09,40.82085,-125.042616666667,stop
292,739549.672766204,24-Oct-2024 16:08:47,40.8204666666667,-125.04455,start
292,739549.863969907,24-Oct-2024 20:44:07,40.82025,-124.99565,stop
293,739549.867986111,24-Oct-2024 20:49:54,40.8195833333333,-124.996583333333,start
293,739550.067453704,25-Oct-2024 01:37:08,40.8174333333333,-124.9418,stop
294,739550.0765625,25-Oct-2024 01:50:15,40.8164166666667,-124.94495,start
294,739550.267418982,25-Oct-2024 06:25:05,40.8128333333333,-124.897416666667,stop
295,739550.267418982,25-Oct-2024 06:25:05,40.8128333333333,-124.897416666667,start
295,739550.461863426,25-Oct-2024 11:05:05,40.8149333333333,-124.847116666667,stop
296,739550.461863426,25-Oct-2024 11:05:05,40.8149333333333,-124.847116666667,start
296,739550.653136574,25-Oct-2024 15:40:31,40.8172333333333,-124.8052,stop
297,739550.660428241,25-Oct-2024 15:51:01,40.8182333333333,-124.806583333333,start
297,739550.691678241,25-Oct-2024 16:36:01,40.81845,-124.803766666667,stop
