latitude,longitude,dist_km,waypoint
40.7985083333333,-124.530356666667,0,AN01
40.829667047195,-124.577942796051,5.30021428077846,
40.8608061907226,-124.625573654445,5.30024297032713,
40.8919257239867,-124.673249304922,5.30027164664948,
40.9230256069845,-124.720969810547,5.30030030965619,
40.9541057996402,-124.768735234382,5.30032895927084,
40.9851662618047,-124.816545639482,5.3003575954145,
41.0162069532556,-124.864401088892,5.30038621800847,
41.0472278336969,-124.912301645652,5.30041482697062,
41.0782288627594,-124.960247372792,5.3004434222239,
41.10921,-125.008238333333,5.30047200368791,AN02
41.1366278469972,-124.947016289177,5.97536674169301,
41.1640132551951,-124.885743073665,5.9753952329309,
41.1913661661507,-124.824418655348,5.97542369431815,
41.2186865213629,-124.763043003011,5.97545212574885,
41.2459742622733,-124.70161608568,5.97548052712236,
41.2732293302657,-124.640137872619,5.97550889833962,
41.3004516666667,-124.578608333333,5.97553723930064,AN03
41.3065742412444,-124.640797780716,5.25244477434568,
41.3126633391105,-124.702998876402,5.25245035770144,
41.3187189468344,-124.765211561161,5.25245591060602,
41.3247410510524,-124.827435775665,5.25246143303843,
41.3307296384689,-124.889671460483,5.25246692498399,
41.3366846958555,-124.951918556086,5.25247238642912,
41.3426062100518,-125.014177002849,5.25247781736168,
41.3484941679653,-125.076446741045,5.25248321775801,
41.3543485565716,-125.13872771085,5.25248858761372,
41.3601693629142,-125.201019852345,5.25249392690741,
41.3659565741053,-125.263323105512,5.25249923562596,
41.3717101773252,-125.325637410236,5.25250451375449,
41.3774301598231,-125.387962706307,5.25250976128311,
41.3831165089166,-125.450298933421,5.25251497819104,
41.3887692119922,-125.512646031176,5.25252016446624,
41.3943882565054,-125.575003939077,5.2525253200965,
41.3999736299808,-125.637372596534,5.25253044506592,
41.4055253200121,-125.699751942864,5.25253553936111,
41.4110433142624,-125.762141917291,5.25254060296684,
41.4165276004641,-125.824542458946,5.25254563587069,
41.4219781664194,-125.886953506867,5.25255063805981,
41.427395,-125.949375,5.25255560951733,AN04
41.4510086359056,-125.894654745348,5.27182517159164,
41.4745963229375,-125.839894661852,5.27184685305386,
41.4981580206573,-125.785094731336,5.27186851302458,
41.5216936885945,-125.730254935782,5.27189015144055,
41.5452032862469,-125.675375257328,5.27191176823694,
41.5686867730808,-125.620455678271,5.2719333633646,
41.592144108531,-125.565496181066,5.27195493675286,
41.615575252001,-125.510496748325,5.27197648835507,
41.6389801628632,-125.455457362824,5.27199801809879,
41.6623588004589,-125.400378007497,5.27201952593699,
41.6857111240985,-125.345258665441,5.27204101179862,
41.7090370930617,-125.290099319913,5.27206247563482,
41.7323366665976,-125.234899954336,5.27208391738086,
41.7556098039248,-125.179660552295,5.27210533697921,
41.7788564642317,-125.12438109754,5.27212673436854,
41.8020766066764,-125.069061573986,5.27214810949816,
41.825270190387,-125.013701965714,5.27216946229661,
41.8484371744618,-124.958302256973,5.27219079271885,
41.8715775179694,-124.902862432177,5.27221210069368,
41.8946911799487,-124.84738247591,5.27223338617043,
41.9177781194093,-124.791862372926,5.27225464908972,
41.9408382953316,-124.736302108147,5.27227588938837,
41.9638716666667,-124.680701666667,5.27229710701411,AN05
41.9754663716637,-124.740568460428,5.12675607779575,
41.987029962904,-124.800457026891,5.12676644287271,
41.9985624164486,-124.860367324234,5.12677678056296,
42.0100637084008,-124.920299310475,5.1267870908432,
42.0215338149062,-124.980252943464,5.12679737368348,
42.0329727121526,-125.040228180887,5.12680762905285,
42.0443803763709,-125.100224980269,5.12681785693296,
42.0557567838345,-125.160243298967,5.12682805729333,
42.0671019108603,-125.220283094177,5.12683823010395,
42.0784157338081,-125.280344322928,5.12684837534347,
42.0896982290815,-125.34042694209,5.12685849298374,
42.1009493731276,-125.400530908363,5.12686858299962,
42.1121691424376,-125.460656178289,5.12687864535962,
42.1233575135466,-125.520802708243,5.12688868004431,
42.1345144630343,-125.580970454438,5.12689868702067,
42.1456399675246,-125.641159372923,5.12690866627289,
42.1567340036863,-125.701369419584,5.12691861776237,
42.1677965482332,-125.761600550144,5.12692854147399,
42.1788275779241,-125.821852720162,5.12693843737666,
42.1898270695631,-125.882125885036,5.1269483054419,
42.200795,-125.94242,5.12695814565019,AN06
42.2234525245186,-125.887989788725,5.15123190380431,
42.2460842979224,-125.833520519365,5.1512522940499,
42.2686902812748,-125.779012177381,5.15127266278295,
42.2912704356117,-125.724464748391,5.15129300994872,
42.3138247219416,-125.669878218178,5.15131333549627,
42.3363531012459,-125.615252572682,5.15133363936879,
42.3588555344786,-125.56058779801,5.15135392151807,
42.3813319825671,-125.505883880429,5.15137418188495,
42.4037824064117,-125.45114080637,5.15139442042128,
42.4262067668861,-125.396358562428,5.15141463706797,
42.4486050248377,-125.341537135366,5.15143483178215,
42.4709771410874,-125.28667651211,5.15145500449793,
42.4933230764297,-125.231776679752,5.1514751551717,
42.5156427916332,-125.176837625554,5.15149528374463,
42.5379362474408,-125.121859336945,5.15151539017175,
42.5602034045693,-125.066841801521,5.15153547439173,
42.5824442237099,-125.01178500705,5.15155553635372,
42.6046586655286,-124.956688941469,5.15157557600961,
42.626846690666,-124.901553592885,5.15159559330145,
42.6490082597374,-124.846378949578,5.15161558818023,
42.6711433333333,-124.791165,5.15163556059184,AN07
42.685556946639,-124.851203754556,5.17500743120667,
42.6999391914804,-124.911270345642,5.17502047292408,
42.7142900375154,-124.971364739448,5.1750334867986,
42.7286094544322,-125.031486901962,5.17504647278901,
42.7428974119496,-125.091636798969,5.17505943086819,
42.7571538798171,-125.15181439605,5.17507236099717,
42.7713788278152,-125.212019658585,5.17508526314372,
42.785572225756,-125.272252551748,5.17509813727077,
42.7997340434828,-125.332513040509,5.17511098334781,
42.8138642508708,-125.392801089637,5.17512380133932,
42.8279628178274,-125.453116663695,5.17513659121202,
42.8420297142921,-125.513459727043,5.17514935292949,
42.856064910237,-125.573830243835,5.17516208645845,
42.8700683756669,-125.634228178022,5.17517479176786,
42.8840400806199,-125.694653493352,5.17518746882265,
42.8979799951669,-125.755106153366,5.17520011758629,
42.9118880894128,-125.815586121401,5.17521273802931,
42.9257643334961,-125.87609336059,5.17522533011656,
42.9396086975892,-125.936627833861,5.17523789381628,
42.953421151899,-125.997189503936,5.17525042908888,
42.9672016666667,-126.057778333333,5.1752629359093,AN08
42.9893286129402,-126.000179558998,5.30250715539478,
43.0114266580155,-125.942539326668,5.30252769885215,
43.0334957587232,-125.884857628728,5.30254821667208,
43.0555358718714,-125.82713445777,5.30256870880583,
43.0775469542455,-125.769369806598,5.30258917519358,
43.0995289626088,-125.711563668229,5.30260961578025,
43.1214818537024,-125.653716035893,5.30263003050516,
43.1434055842456,-125.595826903034,5.30265041931468,
43.165300110936,-125.537896263311,5.30267078214983,
43.1871653904498,-125.479924110599,5.30269111895667,
43.2090013794419,-125.421910438988,5.30271142967565,
43.2308080345464,-125.363855242789,5.30273171425124,
43.2525853123763,-125.305758516526,5.302751972628,
43.2743331695244,-125.247620254946,5.30277220474936,
43.2960515625629,-125.189440453015,5.30279241055915,
43.3177404480439,-125.131219105918,5.30281258999693,
43.3393997824998,-125.072956209065,5.3028327430106,
43.3610295224431,-125.014651758085,5.30285286954541,
43.3826296243669,-124.956305748832,5.30287296953997,
43.4042000447453,-124.897918177383,5.30289304294434,
43.4257407400332,-124.83948904004,5.30291308969857,
43.4472516666667,-124.781018333333,5.30293310974649,AN09
43.4601800112527,-124.8427158433,5.19616817471411,
43.473075170935,-124.904439710411,5.19617994060049,
43.4859371165835,-124.966189889972,5.19619167655929,
43.4987658191115,-125.027966337075,5.19620338256046,
43.5115612494764,-125.089769006602,5.19621505857459,
43.5243233786795,-125.151597853219,5.19622670456684,
43.5370521777664,-125.21345283138,5.19623832050933,
43.5497476178276,-125.275333895328,5.19624990637085,
43.5624096699981,-125.337240999091,5.19626146211697,
43.5750383054583,-125.399174096483,5.19627298772019,
43.5876334954339,-125.461133141109,5.19628448314805,
43.6001952111963,-125.523118086357,5.19629594836975,
43.6127234240629,-125.585128885405,5.19630738335647,
43.6252181053972,-125.647165491217,5.19631878807635,
43.6376792266093,-125.709227856543,5.19633016249719,
43.650106759156,-125.771315933923,5.19634150659097,
43.6625006745411,-125.833429675681,5.19635282032406,
43.6748609443156,-125.895569033932,5.19636410367428,
43.6871875400782,-125.957733960574,5.19637535659901,
43.6994804334755,-126.019924407296,5.19638657907833,
43.7117395962017,-126.082140325573,5.19639777107753,
43.723965,-126.144381666667,5.19640893256878,AN10
43.7432495348505,-126.084285579363,5.29452108680433,
43.7625025631126,-126.024150793978,5.2945389891564,
43.7817240432928,-125.963977322947,5.29455686284553,
43.8009139338978,-125.903765178958,5.29457470781528,
43.8200721934354,-125.843514374949,5.2945925240181,
43.8391987804142,-125.78322492411,5.29461031140621,
43.8582936533441,-125.722896839886,5.29462806992569,
43.8773567707366,-125.662530135973,5.29464579953157,
43.8963880911053,-125.602124826323,5.29466350017402,
43.9153875729655,-125.541680925143,5.29468117179995,
43.9343551748353,-125.481198446893,5.29469881436726,
43.9532908552354,-125.420677406292,5.29471642782037,
43.9721945726896,-125.360117818315,5.29473401211414,
43.9910662857249,-125.299519698194,5.29475156719694,
44.0099059528719,-125.23888306142,5.29476909302318,
44.0287135326653,-125.178207923741,5.29478658954195,
44.0474889836437,-125.117494301166,5.29480405670463,
44.0662322643504,-125.056742209965,5.29482149446472,
44.0849433333333,-124.995951666667,5.29483890277091,AN11
44.1092205046929,-125.053060176111,5.30931789332107,
44.1334692055149,-125.110215591043,5.30934051322105,
44.1576893882794,-125.167417934574,5.30936310729954,
44.1818810054236,-125.22466722961,5.30938567550151,
44.2060440093427,-125.281963498851,5.3094082177585,
44.2301783523897,-125.339306764786,5.30943073400897,
44.2542839868755,-125.396697049696,5.30945322418857,
44.2783608650695,-125.454134375651,5.30947568823806,
44.3024089391991,-125.511618764509,5.30949812609045,
44.3264281614507,-125.569150237917,5.3095205376886,
44.3504184839693,-125.626728817306,5.30954292296312,
44.3743798588589,-125.684354523893,5.309565281858,
44.3983122381827,-125.742027378678,5.30958761430418,
44.4222155739632,-125.799747402445,5.30960992024433,
44.4460898181826,-125.857514615759,5.30963219961499,
44.4699349227827,-125.915329038966,5.30965445235494,
44.4937508396653,-125.973190692191,5.3096766783984,
44.5175375206923,-126.031099595339,5.30969887768615,
44.5412949176862,-126.089055768088,5.3097210501565,
44.5650229824298,-126.147059229898,5.30974319574386,
44.5887216666667,-126.20511,5.30976531439377,AN12
44.5918506802687,-126.138010561156,5.33948027703724,
44.5949404033634,-126.070903942155,5.33948319278778,
44.5979908275338,-126.003790232218,5.33948607169556,
44.6010019444684,-125.936669520643,5.33948891375747,
44.60397374596,-125.869541896803,5.33949171895952,
44.606906223907,-125.802407450147,5.33949448729882,
44.6097993703126,-125.735266270197,5.3394972187639,
44.6126531772854,-125.66811844655,5.33949991334897,
44.6154676370395,-125.600964068872,5.33950257104527,
44.6182427418942,-125.533803226904,5.33950519184694,
44.6209784842746,-125.466636010454,5.33950777574457,
44.6236748567114,-125.399462509401,5.33951032273511,
44.6263318518409,-125.332282813692,5.33951283280192,
44.6289494624056,-125.265097013341,5.33951530594777,
44.6315276812535,-125.197905198431,5.3395177421633,
44.6340665013391,-125.130707459105,5.33952014143801,
44.6365659157228,-125.063503885577,5.33952250376558,
44.6390259175711,-124.99629456812,5.33952482914568,
44.641446500157,-124.929079597072,5.33952711756446,
44.6438276568599,-124.86185906283,5.33952936901964,
44.6461693811657,-124.794633055856,5.33953158349961,
44.6484716666667,-124.727401666667,5.33953376100625,RECV
