"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","bearing","distance","seadepth"
2176137341,44.81389,-128.0412,2024-08-23 00:52:09,"AG","0-2573891","MessageType: NEWMOVEMENT, Battery State: GOOD",TRUE,NA,"CalCurCEAS_006","ORE",100.609469940396,12.0716195504829,2900
2176138429,44.81387,-128.04105,2024-08-23 00:55:13,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,NA,"CalCurCEAS_006","ORE",131.284523962072,33.6853908511675,2900
2176147952,44.81367,-128.04073,2024-08-23 01:25:05,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.036467443220572,"CalCurCEAS_006","ORE",74.532068946577,54.169197430906,2900
2176156461,44.8138,-128.04007,2024-08-23 01:52:23,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0641564365176787,"CalCurCEAS_006","ORE",28.0957457335145,5.03890082254341,2900
2176156969,44.81384,-128.04004,2024-08-23 01:54:01,"AG","0-2573891","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0480432509837857,"CalCurCEAS_006","ORE",89.018179273637,64.8729375985072,2900
2176164912,44.81385,-128.03922,2024-08-23 02:21:10,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0757865922821354,"CalCurCEAS_006","ORE",73.5233470920701,78.3643803579243,2900
2176173753,44.81405,-128.03827,2024-08-23 02:52:30,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0808653712204112,"CalCurCEAS_006","ORE",74.3058793011529,4.10822859354826,2900
2176173996,44.81406,-128.03822,2024-08-23 02:53:25,"AG","0-2573891","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0794866745234098,"CalCurCEAS_006","ORE",100.749203452854,89.3710158517298,2900
2176181596,44.81391,-128.03711,2024-08-23 03:20:55,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.105894878310492,"CalCurCEAS_006","ORE",105.390612375838,121.42546643287,2900
2176189725,44.81362,-128.03563,2024-08-23 03:52:48,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.123139260261248,"CalCurCEAS_006","ORE",89.9999647598568,7.91020377086036,2900
2176204324,44.81362,-128.03553,2024-08-23 03:52:48,"AG","0-2573891","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.118877105502015,"CalCurCEAS_006","ORE",99.2950505332912,82.5592983979576,2900
2176196669,44.8135,-128.0345,2024-08-23 04:20:36,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.105112027345341,"CalCurCEAS_006","ORE",83.8316573352972,113.774633461518,2900
2176203753,44.81361,-128.03307,2024-08-23 04:50:31,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.12296534201412,"CalCurCEAS_006","ORE",82.7218029801846,8.77190178935931,2900
2176204301,44.81362,-128.03296,2024-08-23 04:52:48,"AG","0-2573891","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.109551927660243,"CalCurCEAS_006","ORE",80.263114008156,105.137916164857,2900
2176211520,44.81378,-128.03165,2024-08-23 05:21:53,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.117412638552506,"CalCurCEAS_006","ORE",86.1417154831874,99.1017819777475,2900
2176219148,44.81384,-128.0304,2024-08-23 05:50:18,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.112760971869109,"CalCurCEAS_006","ORE",89.9999718077764,6.32813895696188,2900
2176219734,44.81384,-128.03032,2024-08-23 05:52:29,"AG","0-2573891","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.113905369661939,"CalCurCEAS_006","ORE",74.7879272437264,101.647345231604,2900
2176227930,44.81408,-128.02908,2024-08-23 06:21:46,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.110734692421627,"CalCurCEAS_006","ORE",79.3029000507207,95.7951255000199,2900
2176236076,44.81424,-128.02789,2024-08-23 06:50:06,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.10931914321767,"CalCurCEAS_006","ORE",63.6257785394541,15.0095015888795,2900
2176252608,44.8143,-128.02772,2024-08-23 06:50:40,"AG","0-2573891","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.11776786738378,"CalCurCEAS_006","ORE",89.9994925358754,113.905595716931,2900
2176244720,44.8143,-128.02628,2024-08-23 07:21:31,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.131248232564125,"CalCurCEAS_006","ORE",87.6843926346801,110.040320351392,2900
2176252588,44.81434,-128.02489,2024-08-23 07:50:40,"AG","0-2573891","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.120657323475591,"CalCurCEAS_006","ORE",76.8216932894592,4.87442905651356,2892
2176253009,44.81435,-128.02483,2024-08-23 07:52:18,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.120613031747993,"CalCurCEAS_006","ORE",90.9407649955274,135.281060137673,2892
2176260575,44.81433,-128.02312,2024-08-23 08:20:32,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.154926361668882,"CalCurCEAS_006","ORE",93.5724022323353,106.994456868695,2892
2176268300,44.81427,-128.02177,2024-08-23 08:49:23,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.119912909488889,"CalCurCEAS_006","ORE",62.2181782262218,21.4576987855421,2892
2176268907,44.81436,-128.02153,2024-08-23 08:51:46,"AG","0-2573891","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.140652003778852,"CalCurCEAS_006","ORE",105.448825243275,100.121153804624,2892
2176276431,44.81412,-128.02031,2024-08-23 09:20:59,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.119392494018945,"CalCurCEAS_006","ORE",82.0677640184858,96.6370657698815,2892
2176284029,44.81424,-128.0191,2024-08-23 09:49:46,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.108555823736868,"CalCurCEAS_006","ORE",89.9999436151567,12.6561904274096,2892
2176284548,44.81424,-128.01894,2024-08-23 09:52:00,"AG","0-2573891","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.110208222094375,"CalCurCEAS_006","ORE",129.04392909346,98.793008597844,2892
2176292891,44.81368,-128.01797,2024-08-23 10:21:24,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.111324911615056,"CalCurCEAS_006","ORE",127.462353373127,76.735376951635,2892
