"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","bearing","seadepth"
2175915219,44.66506,-126.75438,2024-08-22 16:51:09,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,NA,"CalCurCEAS_005","ORE",259.417367928338,2909
2175915992,44.66504,-126.75453,2024-08-22 16:52:24,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,NA,"CalCurCEAS_005","ORE",239.353764972773,2909
2175932161,44.66356,-126.75803,2024-08-22 17:21:31,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.355662497244936,"CalCurCEAS_005","ORE",244.247743377671,2909
2175948474,44.66199,-126.76259,2024-08-22 17:50:54,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.441840858761807,"CalCurCEAS_005","ORE",232.101973994153,2911
2175949252,44.66189,-126.76277,2024-08-22 17:52:23,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.399609117109814,"CalCurCEAS_005","ORE",247.094165098661,2911
2175965065,44.66056,-126.76718,2024-08-22 18:21:24,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.421081034293158,"CalCurCEAS_005","ORE",251.421406809454,2911
2175981019,44.65937,-126.77214,2024-08-22 18:50:36,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.459552081975315,"CalCurCEAS_005","ORE",258.412855181062,2911
2175982240,44.65931,-126.77255,2024-08-22 18:52:54,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.441830199136037,"CalCurCEAS_005","ORE",251.054721408048,2911
2175997606,44.65808,-126.77757,2024-08-22 19:21:26,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.475985075679597,"CalCurCEAS_005","ORE",254.070032519336,2899
2176012902,44.6571,-126.78238,2024-08-22 19:50:19,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.444133899104434,"CalCurCEAS_005","ORE",256.641860573857,2899
2176014731,44.657,-126.78297,2024-08-22 19:53:54,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.458710661969817,"CalCurCEAS_005","ORE",256.726480432536,2899
2176027562,44.65619,-126.78778,2024-08-22 20:20:49,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.466537097863499,"CalCurCEAS_005","ORE",259.192498093751,2899
2176041094,44.65545,-126.79321,2024-08-22 20:50:09,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.483317734588091,"CalCurCEAS_005","ORE",258.938936005167,2901
2176042237,44.65539,-126.79364,2024-08-22 20:52:49,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.474718859401232,"CalCurCEAS_005","ORE",259.240649921716,2901
2176054575,44.65469,-126.7988,2024-08-22 21:20:24,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.482447432424152,"CalCurCEAS_005","ORE",260.464306294228,2901
2176067240,44.65401,-126.80447,2024-08-22 21:49:58,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.498719196546757,"CalCurCEAS_005","ORE",256.307003732748,2901
2176068184,44.65393,-126.80493,2024-08-22 21:52:17,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.494836018876425,"CalCurCEAS_005","ORE",259.002076748766,2901
2176078925,44.65311,-126.81084,2024-08-22 22:20:25,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.546932204136803,"CalCurCEAS_005","ORE",253.110295312783,2904
2176091397,44.65192,-126.81633,2024-08-22 22:49:52,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.499671215504928,"CalCurCEAS_005","ORE",228.283193315176,2904
2176091779,44.65185,-126.81644,2024-08-22 22:50:57,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.519056958756069,"CalCurCEAS_005","ORE",249.71048027548,2904
2176114187,44.65024,-126.82254,2024-08-22 23:19:46,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.569663112543467,"CalCurCEAS_005","ORE",241.306701904798,2904
2176114150,44.64779,-126.82881,2024-08-22 23:49:46,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.611118808039841,"CalCurCEAS_005","ORE",251.184098715214,2904
2176114734,44.6477,-126.82918,2024-08-22 23:51:19,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.594993436617398,"CalCurCEAS_005","ORE",245.665288821014,2904
2176126076,44.64564,-126.83556,2024-08-23 00:20:23,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.619236227354658,"CalCurCEAS_005","ORE",242.31973309658,2904
2176136457,44.64367,-126.84082,2024-08-23 00:49:30,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.570319099482415,"CalCurCEAS_005","ORE",244.717298003737,2904
2176146404,44.64338,-126.84168,2024-08-23 00:50:05,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.595091543218689,"CalCurCEAS_005","ORE",246.651220383572,2903
2176146373,44.64158,-126.84752,2024-08-23 01:20:05,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.543904536435846,"CalCurCEAS_005","ORE",247.67512601364,2902
2176155464,44.63968,-126.854,2024-08-23 01:48:59,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.617374885479706,"CalCurCEAS_005","ORE",259.187144951408,2902
2176155595,44.63965,-126.85422,2024-08-23 01:49:28,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.630749150584417,"CalCurCEAS_005","ORE",251.312779776537,2902
2176164554,44.63794,-126.8613,2024-08-23 02:19:53,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.630369348007564,"CalCurCEAS_005","ORE",255.774882581087,2902
2176172851,44.63668,-126.86826,2024-08-23 02:49:14,"F","0-4429823","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.627607386468512,"CalCurCEAS_005","ORE",212.402199686505,2902
