"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","bearing","distance","seadepth"
7298719086,34.27691,-121.31408,2024-11-11 02:16:59,"SO-588","321245",NA,FALSE,NA,"CalCurCEAS_024","CHI",280.010578230523,255.274318354894,2200
7298754017,34.27731,-121.31681,2024-11-11 02:46:37,"SO-588","321245",NA,FALSE,0.278533283244373,"CalCurCEAS_024","CHI",273.402486112798,280.427648375287,2200
7298810435,34.27746,-121.31985,2024-11-11 03:20:38,"SO-588","321245",NA,FALSE,0.266550532997578,"CalCurCEAS_024","CHI",268.916569845677,175.910673201086,2200
7298852259,34.27743,-121.32176,2024-11-11 03:47:00,"SO-588","321245",NA,FALSE,0.215718524658727,"CalCurCEAS_024","CHI",268.196560789919,140.957432887324,2200
7298914195,34.27739,-121.32329,2024-11-11 04:15:38,"SO-588","321245",NA,FALSE,0.15917195564692,"CalCurCEAS_024","CHI",252.778865962077,164.853978561753,2200
7299010878,34.27695,-121.325,2024-11-11 04:53:41,"SO-588","321245",NA,FALSE,0.140086166627158,"CalCurCEAS_024","CHI",241.559653165993,135.092932956296,2229
7299143114,34.27637,-121.32629,2024-11-11 05:25:35,"SO-588","321245",NA,FALSE,0.136928051167823,"CalCurCEAS_024","CHI",223.604059716346,197.611903611628,2229
7299324732,34.27508,-121.32777,2024-11-11 06:00:00,"SO-588","321245",NA,FALSE,0.18564992397412,"CalCurCEAS_024","CHI",180,0,2229
7299324736,34.27508,-121.32777,2024-11-11 06:02:15,"SO-588","321245",NA,FALSE,0,"CalCurCEAS_024","CHI",214.881355902649,210.944620016973,2229
7299513434,34.27352,-121.32908,2024-11-11 06:30:39,"SO-588","321245",NA,FALSE,0.240159954714159,"CalCurCEAS_024","CHI",223.541486190404,232.602837823916,2238
7299710275,34.272,-121.33082,2024-11-11 07:01:39,"SO-588","321245",NA,FALSE,0.242607260956127,"CalCurCEAS_024","CHI",230.932236658339,272.809032181945,2238
7300013152,34.27045,-121.33312,2024-11-11 07:45:42,"SO-588","321245",NA,FALSE,0.200245751961019,"CalCurCEAS_024","CHI",223.655134138226,205.445526099212,2238
7300234125,34.26911,-121.33466,2024-11-11 08:16:59,"SO-588","321245",NA,FALSE,0.212341140454167,"CalCurCEAS_024","CHI",237.016778335764,240.436373634232,2238
7300481601,34.26793,-121.33685,2024-11-11 08:51:38,"SO-588","321245",NA,FALSE,0.224361022054069,"CalCurCEAS_024","CHI",242.92384034739,177.900004124688,2238
7300679622,34.2672,-121.33857,2024-11-11 09:18:38,"SO-588","321245",NA,FALSE,0.213040745680182,"CalCurCEAS_024","CHI",260.409810371765,259.652694300873,2238
7300986198,34.26681,-121.34135,2024-11-11 10:00:24,"SO-588","321245",NA,FALSE,0.201008071406103,"CalCurCEAS_024","CHI",271.854352583891,308.679377531162,2238
7301213210,34.2669,-121.3447,2024-11-11 10:31:38,"SO-588","321245",NA,FALSE,0.31955068965339,"CalCurCEAS_024","CHI",285.931964144552,367.766934899698,2240
7301529827,34.26781,-121.34854,2024-11-11 11:14:41,"SO-588","321245",NA,FALSE,0.276216745530551,"CalCurCEAS_024","CHI",287.47786109184,317.650642161666,2240
7301753231,34.26867,-121.35183,2024-11-11 11:46:00,"SO-588","321245",NA,FALSE,0.327962876952439,"CalCurCEAS_024","CHI",290.274629647665,368.153617701309,2240
7301993977,34.26982,-121.35558,2024-11-11 12:19:40,"SO-588","321245",NA,FALSE,0.353573276406207,"CalCurCEAS_024","CHI",296.18547847898,324.286665894388,2240
7302208844,34.27111,-121.35874,2024-11-11 12:49:38,"SO-588","321245",NA,FALSE,0.34989773739439,"CalCurCEAS_024","CHI",299.741424812098,268.331520180501,2238
7302420305,34.27231,-121.36127,2024-11-11 13:18:41,"SO-588","321245",NA,FALSE,0.298659293832572,"CalCurCEAS_024","CHI",300.318049795343,439.505794412088,2238
7302693849,34.27431,-121.36539,2024-11-11 13:57:39,"SO-588","321245",NA,FALSE,0.36468829818625,"CalCurCEAS_024","CHI",307.144871404824,376.604341323699,2238
7302929338,34.27636,-121.36865,2024-11-11 14:33:00,"SO-588","321245",NA,FALSE,0.344466017052323,"CalCurCEAS_024","CHI",314.032686319962,201.087536335466,2278
7303121127,34.27762,-121.37022,2024-11-11 15:01:36,"SO-588","321245",NA,FALSE,0.227336725227741,"CalCurCEAS_024","CHI",316.310297910344,193.294403392066,2278
7303318284,34.27888,-121.37167,2024-11-11 15:32:39,"SO-588","321245",NA,FALSE,0.201283490381433,"CalCurCEAS_024","CHI",306.466602251411,322.885095353571,2278
7303583315,34.28061,-121.37449,2024-11-11 16:16:41,"SO-588","321245",NA,FALSE,0.237092007943198,"CalCurCEAS_024","CHI",298.463083071763,167.583315406752,2278
7303815955,34.28133,-121.37609,2024-11-11 17:00:37,"SO-588","321245",NA,FALSE,0.123335216953376,"CalCurCEAS_024","CHI",288.070512596136,139.472730344755,2292
7303996566,34.28172,-121.37753,2024-11-11 17:38:00,"SO-588","321245",NA,FALSE,0.120631786388241,"CalCurCEAS_024","CHI",272.922559773623,108.794286833038,2292
7304158685,34.28177,-121.37871,2024-11-11 18:14:26,"SO-588","321245",NA,FALSE,0.0965511969149558,"CalCurCEAS_024","CHI",243.685040972571,97.5880865035351,2292
7304314974,34.28138,-121.37966,2024-11-11 18:53:40,"SO-588","321245",NA,FALSE,0.0804251859884698,"CalCurCEAS_024","CHI",252.158804915108,126.718014780371,2292
7304458301,34.28103,-121.38097,2024-11-11 19:32:59,"SO-588","321245",NA,FALSE,0.104210660735023,"CalCurCEAS_024","CHI",244.272025162032,117.544703700361,2292
7304542203,34.28057,-121.38212,2024-11-11 19:59:39,"SO-588","321245",NA,FALSE,0.142522953236688,"CalCurCEAS_024","CHI",267.213652315933,91.2670839616427,2292
7304629799,34.28053,-121.38311,2024-11-11 20:27:36,"SO-588","321245",NA,FALSE,0.105580287946086,"CalCurCEAS_024","CHI",284.089377202237,159.491692722121,2292
7304742224,34.28088,-121.38479,2024-11-11 21:05:37,"SO-588","321245",NA,FALSE,0.135648348917542,"CalCurCEAS_024","CHI",273.706302215167,171.626811034187,2292
7304829318,34.28098,-121.38665,2024-11-11 21:40:59,"SO-588","321245",NA,FALSE,0.156906698117966,"CalCurCEAS_024","CHI",261.436876201416,163.887275660885,2292
7305017237,34.28076,-121.38841,2024-11-11 22:24:39,"SO-588","321245",NA,FALSE,0.121351646863403,"CalCurCEAS_024","CHI",228.231895237018,286.425166618885,2292
7305086469,34.27904,-121.39073,2024-11-11 22:59:38,"SO-588","321245",NA,FALSE,0.264728357904068,"CalCurCEAS_024","CHI",241.506127671297,339.470228368348,2292
7305237338,34.27758,-121.39397,2024-11-11 23:33:38,"SO-588","321245",NA,FALSE,0.322829530899311,"CalCurCEAS_024","CHI",244.011468982725,349.332749444699,2274
7305320160,34.2762,-121.39738,2024-11-12 00:13:47,"SO-588","321245",NA,FALSE,0.281322346999882,"CalCurCEAS_024","CHI",255.284197481225,379.882774448156,2274
7305375369,34.27533,-121.40137,2024-11-12 00:47:40,"SO-588","321245",NA,FALSE,0.362504959384861,"CalCurCEAS_024","CHI",277.371374206817,276.701033924285,2274
7305417642,34.27565,-121.40435,2024-11-12 01:15:40,"SO-588","321245",NA,FALSE,0.319523812983996,"CalCurCEAS_024","CHI",281.353165158778,276.132469095349,2274
7305456369,34.27614,-121.40729,2024-11-12 01:42:38,"SO-588","321245",NA,FALSE,0.331085902376376,"CalCurCEAS_024","CHI",282.051399184621,297.543598693765,2274
7305497980,34.2767,-121.41045,2024-11-12 02:11:59,"SO-588","321245",NA,FALSE,0.32778795086082,"CalCurCEAS_024","CHI",295.728101389382,275.983933614064,2219
7305545819,34.27778,-121.41315,2024-11-12 02:44:39,"SO-588","321245",NA,FALSE,0.273167771026166,"CalCurCEAS_024","CHI",294.651554186377,170.211074338853,2219
7305596016,34.27842,-121.41483,2024-11-12 03:10:35,"SO-588","321245",NA,FALSE,0.21221689217055,"CalCurCEAS_024","CHI",283.644287537986,253.945552167898,2219
7305662108,34.27896,-121.41751,2024-11-12 03:46:37,"SO-588","321245",NA,FALSE,0.227869736912915,"CalCurCEAS_024","CHI",273.195353137373,238.862614113779,2219
7305773969,34.27908,-121.4201,2024-11-12 04:31:00,"SO-588","321245",NA,FALSE,0.174011818017548,"CalCurCEAS_024","CHI",257.693131798954,119.69448067683,2219
7305860851,34.27885,-121.42137,2024-11-12 04:59:38,"SO-588","321245",NA,FALSE,0.135161404256723,"CalCurCEAS_024","CHI",228.029843888444,185.777817341926,2219
7306048547,34.27773,-121.42287,2024-11-12 05:39:39,"SO-588","321245",NA,FALSE,0.150107857410802,"CalCurCEAS_024","CHI",224.229903804034,215.181920324302,2219
7306291013,34.27634,-121.4245,2024-11-12 06:00:00,"SO-588","321245",NA,FALSE,0.341894287820759,"CalCurCEAS_024","CHI",180,0,2219
7306291015,34.27634,-121.4245,2024-11-12 06:15:47,"SO-588","321245",NA,FALSE,0,"CalCurCEAS_024","CHI",222.797922568659,235.835462550926,2219
7306517328,34.27478,-121.42624,2024-11-12 06:50:00,"SO-588","321245",NA,FALSE,0.222854747856209,"CalCurCEAS_024","CHI",213.885261157425,237.846615850045,2178
7306774265,34.273,-121.42768,2024-11-12 07:25:41,"SO-588","321245",NA,FALSE,0.215517251167252,"CalCurCEAS_024","CHI",212.636739663089,230.519431517747,2178
7307041935,34.27125,-121.42903,2024-11-12 08:01:39,"SO-588","321245",NA,FALSE,0.20723248245803,"CalCurCEAS_024","CHI",225.668516014676,279.375384230831,2178
