"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","bearing","seadepth"
2174718229,45.55454,-125.22952,2024-08-20 13:50:23,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,NA,"CalCurCEAS_002","COL",189.461751516106,1229
2174733226,45.55239,-125.23003,2024-08-20 14:21:17,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.253489309106773,"CalCurCEAS_002","COL",0,1229
2174733370,45.5525,-125.23003,2024-08-20 14:21:37,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,NA,"CalCurCEAS_002","COL",193.18100241741,1229
2174747986,45.55058,-125.23067,2024-08-20 14:50:55,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.226169006964659,"CalCurCEAS_002","COL",192.59173426464,1229
2174762371,45.54885,-125.23122,2024-08-20 15:18:40,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.229554983876374,"CalCurCEAS_002","COL",270.000035692389,1229
2174763874,45.54885,-125.23132,2024-08-20 15:21:20,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.226318860692983,"CalCurCEAS_002","COL",196.651638941549,1229
2174777716,45.54737,-125.23195,2024-08-20 15:48:33,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.188361908124658,"CalCurCEAS_002","COL",222.094790364405,1229
2174793880,45.5466,-125.23294,2024-08-20 16:19:54,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.118947640112683,"CalCurCEAS_002","COL",305.435610102699,1229
2174794363,45.54663,-125.233,2024-08-20 16:21:00,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.151432354221,"CalCurCEAS_002","COL",242.179677004796,1229
2174809718,45.5463,-125.23389,2024-08-20 16:50:49,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0850643576821414,"CalCurCEAS_002","COL",293.215090889212,1229
2174824495,45.54652,-125.23462,2024-08-20 17:20:01,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0686872182057205,"CalCurCEAS_002","COL",0,1229
2174825200,45.54659,-125.23462,2024-08-20 17:21:18,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0678783584806117,"CalCurCEAS_002","COL",299.246737830143,1229
2174839145,45.54683,-125.23523,2024-08-20 17:48:25,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0669333424009352,"CalCurCEAS_002","COL",334.424039505934,1229
2174855164,45.54752,-125.2357,2024-08-20 18:19:53,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0736293660138234,"CalCurCEAS_002","COL",180,1229
2174856283,45.54752,-125.2357,2024-08-20 18:22:09,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0814906564509915,"CalCurCEAS_002","COL",350.037301789722,1229
2174883989,45.54824,-125.23588,2024-08-20 18:48:08,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.10110370665344,"CalCurCEAS_002","COL",338.290210688056,1229
2174883936,45.54914,-125.23639,2024-08-20 19:18:08,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.116039085319638,"CalCurCEAS_002","COL",338.124936170349,1229
2174884595,45.54921,-125.23643,2024-08-20 19:19:24,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.106638069581473,"CalCurCEAS_002","COL",325.189984601776,1229
2174899809,45.55017,-125.23738,2024-08-20 19:50:45,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.136935962399173,"CalCurCEAS_002","COL",339.151153835845,1229
2174913038,45.55124,-125.23796,2024-08-20 20:18:03,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.150717164861577,"CalCurCEAS_002","COL",339.795401745875,1229
2174913450,45.55145,-125.23807,2024-08-20 20:18:54,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.152138770685786,"CalCurCEAS_002","COL",354.101181083511,1229
2174926798,45.55247,-125.23822,2024-08-20 20:47:59,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.149285711551889,"CalCurCEAS_002","COL",1.25772311750181,1229
2174954135,45.55343,-125.23819,2024-08-20 21:17:57,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.115151184289767,"CalCurCEAS_002","COL",195.121068069857,1229
2174940636,45.5533,-125.23824,2024-08-20 21:18:22,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.112029464563656,"CalCurCEAS_002","COL",3.14163181949982,1229
2174954096,45.55394,-125.23819,2024-08-20 21:47:57,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0610913812785904,"CalCurCEAS_002","COL",29.8908155883242,1229
2174967368,45.55416,-125.23801,2024-08-20 22:18:01,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.0527172662346134,"CalCurCEAS_002","COL",193.18018404711,1229
2174968253,45.55413,-125.23802,2024-08-20 22:20:17,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0249426322643119,"CalCurCEAS_002","COL",72.4472909799344,1229
2174979809,45.55419,-125.23775,2024-08-20 22:47:49,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0259668286445801,"CalCurCEAS_002","COL",141.238403591783,1229
2174992054,45.55391,-125.23743,2024-08-20 23:17:46,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0430855699493137,"CalCurCEAS_002","COL",92.3287003610843,1229
2174992130,45.5539,-125.23708,2024-08-20 23:17:58,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.0421524381122527,"CalCurCEAS_002","COL",211.923930548556,1229
2175015926,45.55337,-125.23755,2024-08-20 23:49:22,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0621537131674759,"CalCurCEAS_002","COL",167.801761044442,1229
2175015154,45.55246,-125.23727,2024-08-21 00:17:21,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.0875158878872748,"CalCurCEAS_002","COL",261.329227739328,1229
2175015879,45.55243,-125.23755,2024-08-21 00:19:22,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.112599785246875,"CalCurCEAS_002","COL",189.044450160717,1229
2175026605,45.55115,-125.23784,2024-08-21 00:49:23,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.155171454750636,"CalCurCEAS_002","COL",186.744433814619,1229
2175035990,45.55014,-125.23801,2024-08-21 01:16:50,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.143636186195638,"CalCurCEAS_002","COL",270.000035693177,1229
2175036286,45.55014,-125.23811,2024-08-21 01:17:40,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.130571943302627,"CalCurCEAS_002","COL",149.963833590262,1229
2175045964,45.54918,-125.23732,2024-08-21 01:48:48,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.127997901115195,"CalCurCEAS_002","COL",140.698820336392,1229
2175070738,45.54821,-125.23619,2024-08-21 02:15:50,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.141015050853485,"CalCurCEAS_002","COL",89.9999964308002,1229
2175054620,45.54821,-125.23618,2024-08-21 02:17:34,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.15714825535586,"CalCurCEAS_002","COL",155.237246357856,1229
2175063611,45.5469,-125.23532,2024-08-21 02:49:25,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.162772711105987,"CalCurCEAS_002","COL",157.683756778743,1229
2175070712,45.54589,-125.23473,2024-08-21 03:15:50,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.151930805578518,"CalCurCEAS_002","COL",270.000064243044,1229
2175071080,45.54589,-125.23491,2024-08-21 03:17:23,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.134957126235031,"CalCurCEAS_002","COL",160.803488106144,1229
2175079030,45.54478,-125.23436,2024-08-21 03:47:17,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.141262647047154,"CalCurCEAS_002","COL",163.90179320831,1229
2175085943,45.54366,-125.2339,2024-08-21 04:15:52,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.13797784021061,"CalCurCEAS_002","COL",253.669781523902,1229
2175093465,45.54359,-125.23424,2024-08-21 04:17:13,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.143221992572571,"CalCurCEAS_002","COL",188.818547782145,1229
2175093439,45.54282,-125.23441,2024-08-21 04:47:13,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0933392028254478,"CalCurCEAS_002","COL",182.995496350548,1229
2175100823,45.54188,-125.23448,2024-08-21 05:15:20,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.110350006714126,"CalCurCEAS_002","COL",299.649956584339,1229
2175101665,45.54198,-125.23473,2024-08-21 05:18:29,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0999439218103039,"CalCurCEAS_002","COL",187.010677178793,1229
2175109248,45.54158,-125.2348,2024-08-21 05:47:00,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0507867659261901,"CalCurCEAS_002","COL",186.466335701813,1408
2175116814,45.54127,-125.23485,2024-08-21 06:15:24,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.039671188662152,"CalCurCEAS_002","COL",319.860669984708,1408
2175117558,45.54132,-125.23491,2024-08-21 06:18:17,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0311589003632642,"CalCurCEAS_002","COL",278.099235186769,1408
2175126345,45.54134,-125.23511,2024-08-21 06:50:30,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0158346773460222,"CalCurCEAS_002","COL",210.552482372392,1408
2175133124,45.54109,-125.23532,2024-08-21 07:14:52,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.0227303469929593,"CalCurCEAS_002","COL",318.029656964694,1408
2175134268,45.54134,-125.23564,2024-08-21 07:18:59,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0469884675384596,"CalCurCEAS_002","COL",281.491556525734,1408
2175141665,45.54143,-125.23627,2024-08-21 07:46:25,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0591782035530868,"CalCurCEAS_002","COL",247.288751122625,1408
2175148922,45.54113,-125.23729,2024-08-21 08:14:23,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.083621285694908,"CalCurCEAS_002","COL",318.704337057171,1408
2175149486,45.54129,-125.23749,2024-08-21 08:16:25,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.104054191925515,"CalCurCEAS_002","COL",253.009302613148,1408
2175157684,45.54094,-125.23912,2024-08-21 08:48:23,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.134642351646185,"CalCurCEAS_002","COL",256.27799986947,1408
2175164403,45.54065,-125.24081,2024-08-21 09:14:07,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.151587143427613,"CalCurCEAS_002","COL",251.143487938847,1408
2175164988,45.54059,-125.24106,2024-08-21 09:16:21,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.180855851295376,"CalCurCEAS_002","COL",250.41707326078,1408
2175172215,45.54019,-125.24266,2024-08-21 09:46:23,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.142793380181633,"CalCurCEAS_002","COL",232.355239552041,1612
2175179326,45.53961,-125.24373,2024-08-21 10:13:21,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.139565823656675,"CalCurCEAS_002","COL",296.224303222835,1612
2175180342,45.53979,-125.24425,2024-08-21 10:17:29,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.137131964926108,"CalCurCEAS_002","COL",231.215439102732,1612
2175189354,45.53931,-125.2451,2024-08-21 10:50:04,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0845133599653028,"CalCurCEAS_002","COL",168.819775785057,1612
2175196511,45.53867,-125.24492,2024-08-21 11:13:03,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.0757331554692884,"CalCurCEAS_002","COL",270.000114195735,1612
2175197997,45.53867,-125.24524,2024-08-21 11:17:28,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0849241209395104,"CalCurCEAS_002","COL",191.180412414534,1612
2175207584,45.53771,-125.24551,2024-08-21 11:46:02,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.123101355728273,"CalCurCEAS_002","COL",195.336418452686,1612
2175217643,45.53648,-125.24599,2024-08-21 12:12:51,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.139146714091101,"CalCurCEAS_002","COL",215.098735375039,1612
2175219825,45.53599,-125.24648,2024-08-21 12:18:30,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.204786511030088,"CalCurCEAS_002","COL",201.940764419913,1612
2175231303,45.53435,-125.24742,2024-08-21 12:45:51,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.232310107167524,"CalCurCEAS_002","COL",191.116306970374,1612
2175243381,45.53249,-125.24794,2024-08-21 13:12:35,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.253805683458651,"CalCurCEAS_002","COL",229.768599128226,1612
2175244867,45.53227,-125.24831,2024-08-21 13:15:46,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.260903100424212,"CalCurCEAS_002","COL",196.870457593177,1612
2175260768,45.5303,-125.24916,2024-08-21 13:47:31,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.232999939561804,"CalCurCEAS_002","COL",201.303178731823,1612
2175273355,45.52884,-125.24997,2024-08-21 14:12:01,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.236956762966838,"CalCurCEAS_002","COL",194.765985465594,1612
2175275072,45.5286,-125.25006,2024-08-21 14:15:35,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.232244878232092,"CalCurCEAS_002","COL",202.801591692253,1612
2175291857,45.52651,-125.25131,2024-08-21 14:47:23,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.256203694977535,"CalCurCEAS_002","COL",201.18163990343,1612
2175304852,45.52495,-125.25217,2024-08-21 15:11:51,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.251416721416394,"CalCurCEAS_002","COL",168.644158263682,1861
2175306951,45.52488,-125.25215,2024-08-21 15:15:29,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.221708569981395,"CalCurCEAS_002","COL",201.680827669483,1861
2175323504,45.52366,-125.25284,2024-08-21 15:45:25,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.157614909129995,"CalCurCEAS_002","COL",176.190028845853,1861
2175337840,45.52271,-125.25275,2024-08-21 16:11:21,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.137510762260121,"CalCurCEAS_002","COL",289.577836739587,1861
2175340939,45.52275,-125.25291,2024-08-21 16:16:29,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.105416695687207,"CalCurCEAS_002","COL",190.909678446973,1861
2175356468,45.52213,-125.25308,2024-08-21 16:45:17,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0787859282566888,"CalCurCEAS_002","COL",128.666381334597,1861
2175371047,45.52177,-125.25244,2024-08-21 17:11:21,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.057792628685225,"CalCurCEAS_002","COL",289.577548404663,1861
2175373922,45.52182,-125.25264,2024-08-21 17:16:01,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0512041316614646,"CalCurCEAS_002","COL",171.43372759355,1861
2175390360,45.52168,-125.25261,2024-08-21 17:46:00,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0169687092888351,"CalCurCEAS_002","COL",234.576528554969,1861
2175404052,45.52164,-125.25269,2024-08-21 18:10:50,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.01320613783623,"CalCurCEAS_002","COL",350.032672164677,1861
2175407168,45.52176,-125.25272,2024-08-21 18:16:29,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.013116329414117,"CalCurCEAS_002","COL",14.9298396011313,1861
2175424932,45.52205,-125.25261,2024-08-21 18:48:45,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0334261720940982,"CalCurCEAS_002","COL",323.739505388205,1861
2175436621,45.52228,-125.25285,2024-08-21 19:10:25,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.0391912106160862,"CalCurCEAS_002","COL",88.2661562734366,1861
2175439520,45.52229,-125.25238,2024-08-21 19:16:17,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0377690762005349,"CalCurCEAS_002","COL",26.6614457581963,1861
2175454136,45.5225,-125.25223,2024-08-21 19:44:39,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.029768772792184,"CalCurCEAS_002","COL",266.030512548311,1861
2175466560,45.52248,-125.25264,2024-08-21 20:09:52,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.0150259132664606,"CalCurCEAS_002","COL",75.4981506326354,1861
2175469506,45.5225,-125.25253,2024-08-21 20:16:02,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0241475687279222,"CalCurCEAS_002","COL",274.068832926229,1861
2175483350,45.52254,-125.25333,2024-08-21 20:44:24,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.071421441058697,"CalCurCEAS_002","COL",267.454893440781,1861
2175495138,45.52251,-125.25429,2024-08-21 21:09:54,"L","0-4437462","MessageType: UNLIMITED-TRACK, Battery State: LOW",FALSE,0.0694525145828621,"CalCurCEAS_002","COL",264.197966500749,1861
2175497889,45.5225,-125.25443,2024-08-21 21:15:54,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.0883310754282458,"CalCurCEAS_002","COL",277.369034283616,1861
